smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,2178.99,2111.311479,1.032055204,57,31,901.57,86,6,6,57,0,60,1.433333333,16,0,0.014,7.37,0.541,217.967,0.035,"[(141, 140, 139, 138, 137, 143, 142)]","[(11, 12, 13, 20, 21, 22, 39, 40, 41)]",['-'],['-'],1,0,1,1,-6.546305479,-1.157825519,-2.408187219,226.149381,482.1871885,-2.062369815,6.704949078,-6.097232374,-5.148598661,1,0.000487698,0.1732831,0.999999985,1,1,1,0.999979973,1,1.54E-15,0.441995054,6.01E-19,0.000692346,18.63321636,-0.673664113,76.96568769,0,0,2.90E-30,1.37E-05,0,5.60E-13,1.34E-20,1.39E-15,5.26E-21,1.30E-29,1.75E-25,0,0,2.85E-15,0.661112982,1.613467214,-0.432692796,2.900287295,4.8264607,3.875603517,0.005328542,3.84E-07,0.062970698,4.77E-05,0.140707731,0.995588303,0.99959749,9.99E-07,3.92E-31,3.34E-14,0.003252535,0.732756674,0.280860066,0.999995589,0.001405547,0.999967456,1,0.003571663,9.49E-11,7.59E-05,1.66E-15,4.40E-09,0.000207728,1.79E-13,3.23E-07,6.21E-11,2.19E-11,0.99987781,2.08E-05,1.33E-08,9.56E-15,0.993989944,,,,,,,,,,,,,,,
CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,1268.64,1243.320064,1.020364777,32,20,495.89,43,6,9,32,0,43,1,9,0,0.01,6.088,0.508,157.865,-0.05,"[(24, 23, 22, 21, 20, 26, 25)]",['-'],['-'],['-'],1,0,1,1,-2.517554533,0.942269648,0.308939328,207.6150607,289.6678173,8.154066704,7.216406629,-5.879251631,-5.266002971,0.999833941,0.015613661,0.996675372,0.984829756,0.999837631,0.999999217,0.999999992,0.999904633,0.999995232,9.60E-09,1.56E-05,8.99E-08,2.12E-05,51.19980825,-0.399734781,47.07908838,3.14E-29,1.68E-22,7.39E-21,5.99E-10,3.62E-33,1.48E-17,2.06E-17,3.29E-14,7.81E-09,1.89E-06,2.40E-08,0,1.16E-19,6.55E-08,1.715686173,1.461665684,0.364912234,3.285725517,5.187665424,4.343523676,0.039715931,0.014759479,0.848493993,0.501835108,0.318805575,0.977627516,0.948949575,0.001560119,4.76E-22,1.70E-08,0.038213957,0.213668108,0.996509612,0.998122036,0.008501253,0.92171365,1,0.010823405,4.95E-05,0.010360453,2.13E-06,1.86E-05,0.933674932,2.36E-07,0.001160002,4.78E-05,6.68E-09,0.999602735,0.001985509,0.000877596,2.62E-05,0.993759394,,,,,,,,,,,,,,,
CC(C)C[C@@H](NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,1810.03,1868.371224,0.968774287,35,20,519.89,65,8,9,35,0,55,1.181818182,13,1,0.023,7.259,0.51,142,-0.064,"[(13, 14, 15)]",['-'],['-'],['-'],1,0,1,1,-4.801496071,3.873794279,4.566974959,203.1314765,375.9331399,11.22255059,6.043848301,-6.115634593,-4.779326405,0.01020799,1,1.81E-05,0.999991207,1,1,1,1,1,3.42E-17,1,4.45E-24,5.15E-11,95.74507477,-0.120140099,3.067893933,4.21E-30,2.09E-34,2.32E-06,2.12E-12,3.99E-26,6.37E-17,2.95E-12,4.50E-10,1,4.27E-17,0.829535842,0,4.52E-16,0.341411263,2.187813449,0.828579946,1.152541358,5.05023617,7.578378727,7.23623808,0.009799623,0.000458956,0.00695752,0.894194424,0.027931461,0.745502532,0.999811232,0.010834928,1.28E-24,1.06E-11,5.51E-05,0.002120392,0.99979049,0.999627829,0.000498953,0.999803007,1,0.147733957,1.20E-05,0.022805082,2.42E-15,2.92E-10,4.83E-07,0.999996066,0.999945164,0.118581764,1.07E-07,1,0.999974966,0.48193264,0.00323772,0.999999881,,,,,,,,,,,,,,,
N=C(N)NCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,1068.43,1018.945103,1.048564831,26,18,435.41,23,4,20,28,0,49,0.469387755,7,0,0.028,5.924,0.478,117.353,0.297,"[(20, 19, 18, 16, 17), (33, 32, 31, 30, 29, 35, 34)]",['-'],['-'],['-'],1,0,1,1,-3.056590102,-0.412549657,-1.056655385,260.715124,405.3547642,6.160491963,5.025472793,-5.941805025,-5.266124881,0.999963164,0.000912368,0.999935031,0.968666699,0.9999342,0.999997879,0.999999863,0.962899148,0.999920607,3.08E-07,0.000996073,2.82E-08,0.061286457,21.83429946,-0.528620477,84.25433515,7.87E-32,1.82E-21,1.64E-16,0.999243855,2.54E-33,1.48E-11,2.91E-24,4.36E-06,1.21E-08,2.81E-07,8.34E-19,0,3.32E-20,6.25E-07,2.240206973,2.005768597,0.149345132,2.574134958,4.979493965,3.17496958,0.146333009,0.089740559,0.348581254,0.001098251,0.007773564,0.087965056,0.999726474,0.001320723,8.03E-21,1.94E-08,0.030535262,0.227593631,0.829738557,0.902160048,0.017606782,0.124426827,1,0.001684878,2.99E-07,0.001028504,5.16E-12,1.99E-06,0.213461474,2.01E-08,8.92E-06,3.75E-06,9.17E-05,0.063885227,6.25E-07,1.56E-08,2.57E-06,0.259691894,,,,,,,,,,,,,,,
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1429.67,1421.971455,1.005413994,31,20,495.67,50,6,10,32,0,47,1.063829787,10,0,0.013,6.324,0.429,157.08,-0.175,"[(54, 53, 52, 51, 50, 56, 55)]",['-'],['-'],['-'],1,0,1,1,-2.609447811,1.756478384,1.239334172,186.7462015,281.5946793,6.776875504,7.214372487,-6.226669395,-5.033491424,0.999965429,0.516550958,0.999788702,0.999900243,0.999999705,0.999999999,1,0.999998689,0.999999285,8.45E-11,0.213702157,1.42E-10,8.71E-05,83.74632256,-0.431810793,15.32342292,2.09E-24,3.69E-21,4.31E-12,3.16E-05,4.12E-20,5.75E-10,1.32E-10,0.611169994,0.062719092,1.03E-06,0.817438364,0,1.55E-15,9.81E-05,1.584004014,1.406458361,0.499357929,3.725577496,5.664626716,4.945154448,0.735051095,0.018300522,0.634040415,0.147306502,0.60726279,0.99856323,0.998175979,0.000254887,6.53E-29,9.91E-12,0.019786412,0.646550715,0.997017384,0.998669505,0.000494017,0.999415159,1,0.01057679,0.000295509,0.320489258,1.31E-07,4.23E-05,0.899141371,2.60E-06,0.000778979,3.34E-06,8.46E-10,0.998840988,0.0012526,0.000167059,7.30E-08,0.942662239,,,,,,,,,,,,,,,
CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C,1619.71,1563.947999,1.035654639,43,25,702.02,39,4,31,43,0,67,0.582089552,13,1,0.011,7.849,0.528,160,0.698,"[(112, 110, 111), (109, 108, 107, 106, 105, 104, 103)]","[(0, 1, 2, 3, 4, 5, 6, 7, 8, 9), (36, 37, 38, 60, 61, 62, 73, 74, 75)]",['-'],['-'],1,0,1,1,-1.984798782,0.623801613,-0.146084383,187.2568672,299.2436429,3.529880246,5.534720097,-6.274179075,-4.974990321,0.999999762,0.001103044,0.975678742,0.999999832,1,1,1,0.999999285,1,3.01E-06,0.570887566,7.71E-19,0.110108152,45.73418136,-0.659491061,72.32771383,9.61E-34,1.59E-29,1.74E-19,3.22E-06,2.04E-33,2.39E-08,1.29E-23,7.41E-17,1.08E-08,8.16E-18,1.10E-11,0,1.86E-19,6.42E-10,0.999854224,2.521569729,-0.243733069,2.979958799,4.874419662,3.899047236,3.74E-07,1.46E-08,0.979601502,0.004597161,0.008984426,0.001673085,0.999999881,0.000100272,9.20E-23,2.68E-09,0.001625839,0.101667784,0.986158013,0.999672532,0.13572067,0.999965072,1,0.01550931,7.81E-11,6.84E-07,6.22E-13,9.10E-10,1.91E-10,2.56E-11,2.16E-14,2.18E-19,3.61E-12,0.970930457,1.62E-10,5.54E-16,4.06E-12,1.93E-05,,,,,,,,,,,,,,,
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,1201.84,1267.160666,0.948451157,23,5,278.8,15,1,33,23,0,45,0.333333333,12,1,0.148,6.878,0.79,85.73,0.983,['-'],['-'],['-'],['-'],1,0,1,1,-4.238589229,4.475914625,4.731867465,139.9397724,351.4691514,8.002448256,6.063084414,-5.07688029,-4.785898226,0.683175385,0.999999762,0.999925733,0.24204576,0.999999465,0.999999959,1,1,0.998959661,0.000926571,0.999999881,1.20E-16,0.999989867,66.16300038,-0.234759233,33.50611451,2.40E-22,0.112269282,6.72E-06,1,4.55E-15,1.07E-17,3.18E-26,1.69E-28,1,1,3.71E-07,2.20E-32,6.17E-06,0.036296386,2.722600389,1.600677864,0.277431573,3.041095975,4.937832889,4.146041993,0.000280393,0.003963452,0.229843542,0.002704063,0.044900395,0.005775532,0.999526858,0.031217497,5.84E-15,1.16E-08,0.000832816,0.946258247,0.069957785,0.970208526,0.983116984,0.999422312,1,0.991548777,0.004336387,0.036479969,3.88E-18,1.57E-23,3.01E-27,0.997767806,1,3.85E-08,3.76E-19,0.966668069,2.79E-08,4.41E-16,2.95E-11,6.51E-11,,,,,,,,,,,,,,,
CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,1414.68,1426.209602,0.991915913,28,15,424.98,48,6,10,29,0,46,1.043478261,10,0,0.025,6.301,0.458,159.962,-0.1,"[(55, 54, 53, 52, 51, 57, 56)]",['-'],['-'],['-'],1,0,1,1,-2.4932515,2.487432899,2.251770794,147.9902712,274.5244825,7.362739691,7.404167281,-6.276077565,-5.128929144,0.999366343,0.996934652,0.999065816,0.998595532,0.999988212,0.999999946,1,0.999991894,0.999402523,2.67E-06,0.998585224,1.43E-11,0.001189556,78.21419494,-0.212272592,14.58129884,4.29E-23,4.18E-23,1.08E-12,0.001011892,3.25E-24,2.35E-08,3.71E-10,0.000229847,0.998825252,1.41E-08,0.90823096,0,1.24E-16,0.006385034,1.812903881,0.853289105,0.641874389,3.724899493,5.440314872,4.87436791,0.501053035,0.01607364,0.218483597,0.066537432,0.87688446,0.999691367,0.977905571,2.49E-05,1.35E-21,4.72E-10,0.138079613,0.764031529,0.999904156,0.999377728,0.001301896,0.994930565,1,0.040836368,0.004593035,0.345433056,6.93E-08,8.51E-05,0.017721344,5.36E-05,2.15E-05,4.12E-08,4.18E-09,0.976501405,8.59E-06,4.89E-07,1.74E-07,0.289469779,,,,,,,,,,,,,,,
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,247.02,211.3874223,1.168565269,7,3,116.95,4,1,6,8,0,8,0.5,0,0,0.524,2.979,0.25,10,0.846,"[(15, 14, 11, 4, 3, 2, 1), (11, 12, 13)]","[(11, 12, 13)]",['-'],['-'],0,0,0,0,-1.861838937,0.320513093,0.0588562,266.0718349,338.7298082,5.561528362,4.102119429,-5.674138937,-4.918960823,0.71267271,0.624903917,3.51E-06,0.038936317,0.000216186,0.012296855,0.007891595,0.997634768,0.999268115,0.035215706,0.926650047,0.006523109,0.53991574,47.29468217,-0.147985604,40.74010646,4.72E-05,1.65E-14,2.61E-07,4.78E-10,0.0003259,0.987137437,0.000923677,1.85E-05,1.53E-12,2.42E-11,0.000190043,2.22E-19,0.005249478,0.995487034,2.674109126,1.959857224,0.158730126,2.524145027,3.791020458,3.415981157,0.008626306,0.050688498,0.270935029,0.030081883,0.020231931,0.961928904,0.927933812,0.865376472,0.944614887,0.991446137,0.977969527,0.192167997,0.058799364,0.091517858,0.014452443,0.984146416,0.602000356,0.06694787,0.001763085,0.06015544,3.82E-06,0.032788131,3.36E-07,5.84E-07,0.0862699,0.003953758,1.53E-06,5.54E-05,6.37E-05,3.99E-06,2.76E-06,2.66E-05,"[(2,)]",['-'],"[(11, 12, 13)]",['-'],"[(12, 13, 11), (11, 12, 13)]",['-'],"[(11, 12, 13)]",['-'],0.044,0.001,0.215,0.174,0.138,0.969,0.086
C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-][C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n6cnc7cc(C)c(C)cc76)O[C@@H]1CO)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O,1269.63,1250.847929,1.015015471,27,15,464.92,27,8,19,28,-2,50,0.54,15,1,0.061,8.255,0.629,235.96,0.427,['-'],['-'],['-'],['-'],1,0,1,1,-2.265662908,-0.429260035,-0.650277066,219.9667447,383.2941723,9.197644523,7.500686365,-5.689153316,-5.419703275,0.997685432,8.92E-10,0.000265416,0,0,0,0,0.999978423,0.999934077,1.41E-18,0.000339155,2.04E-07,0.999989748,76.97921542,-0.255541213,27.9692783,2.95E-31,1.41E-18,4.44E-18,0.998997867,4.02E-20,9.51E-10,3.34E-19,4.08E-15,5.00E-06,7.24E-08,1.36E-15,2.02E-38,0.001971793,5.09E-07,1.983055795,1.044416276,0.014181131,2.597821178,4.608978453,3.317250115,0.01307367,0.031366039,0.995537996,0.589556992,0.584530294,0.568923295,0.999991417,0.698207319,8.97E-20,1.81E-07,0.789198816,0.998094976,0.995547056,0.622184157,0.990805805,0.999793351,1,0.001556426,1.97E-08,0.000826514,3.17E-16,2.41E-12,1.20E-09,3.32E-12,8.07E-05,5.87E-07,1.17E-07,5.53E-07,1.51E-17,1.93E-15,3.26E-08,8.04E-06,,,,,,,,,,,,,,,
