smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
Cc1cc(COc2ccc([C@]3(C)CCN([C@H](C)C(=O)NO)C3=O)cc2)c2ccccc2n1,433.2,448.5168539,0.965849993,7,2,91.76,7,4,10,7,0,24,0.291666667,2,0,0.459,3.315,0.32,79.545,-0.618,"[(5, 6, 7, 8, 9, 23, 24)]","[(17, 19, 20, 18)]","[(15, 17, 18, 19, 20), (15, 17, 18, 19, 20)]",['-'],0,0,1,0,-4.106762829,2.357461692,2.24659391,186.0053774,317.1062663,7.751427453,5.50538203,-5.838365646,-4.451319633,0.695490658,0.132270634,0.063410349,3.58E-06,0.030900598,0.354631186,0.285972595,0.999025583,0.999659777,0.001849294,0.99784112,0.012905734,0.95861131,89.22691084,-0.108919294,8.329337762,4.83E-05,0.046299461,2.72E-06,0.02240069,1.81E-06,0.00142922,4.51E-10,5.72E-06,0.000111671,0.516259313,2.82E-08,5.46E-12,0.855981171,3.43E-06,4.995334238,1.410480687,1.367168571,3.93489197,5.208057562,4.780718002,0.489316374,0.145090729,0.98830229,0.984411001,0.423498988,0.566156805,0.717705548,0.903086603,4.65E-10,0.001346115,0.473991245,0.958102942,0.693535328,0.749556005,0.903244495,0.978040457,0.999996424,0.296595007,0.031809021,0.935382664,0.853908718,0.072986513,0.07237421,0.217726812,0.583971679,0.002046308,0.02254275,0.178587198,0.091198802,0.00495783,0.040883422,0.224126026,"[(31,)]",['-'],"[(19,)]",['-'],"[(3, 4, 5, 6), (10, 21, 22, 14, 15, 17)]",['-'],"[(17, 18, 19, 20), (31, 30, 29, 28, 27, 26, 25)]","[(20,), (20,)]",0.587,0.362,0.326,0.508,0.001,0.101,0.549
c1ccc(-c2oc3nccc(NCCN4CCNCC4)c3c2-c2ccccc2)cc1,398.21,424.5864747,0.937877261,5,2,53.33,6,5,9,5,0,28,0.214285714,0,0,0.502,2.446,0.24,51.935,-0.764,['-'],['-'],['-'],['-'],0,1,0,0,-3.994627801,3.340652469,3.82980196,153.3877065,317.3949743,9.266631502,7.804958645,-4.914915217,-4.666672168,0.095588788,0.922456861,0.511404812,3.46E-05,0.000331998,0.007812977,0.114040136,0.782892168,0.778284729,0.099770039,0.994545579,0.989234209,0.895659328,94.34998412,0.950537589,5.04205126,0.995366335,0.000420464,0.0208441,0.984949589,0.013115938,4.10E-05,0.002410678,0.004194879,0.021662159,0.880156577,0.001154754,9.01E-07,0.790723801,0.187188759,4.850111657,0.418412791,1.791151555,4.230357251,5.068101013,4.997453983,0.882860422,0.798616767,0.964769363,0.692408085,0.656756341,0.672085047,0.942312241,0.238834798,4.40E-05,0.043513905,0.985279322,0.898432851,0.977623761,0.529429972,0.536232948,0.926346242,0.936139762,0.06252633,0.473641515,0.564634323,0.982861876,0.152193069,0.458882153,0.318463385,0.831784129,0.277012676,0.190429211,0.917858779,0.494628519,0.092336655,0.724323869,0.284358084,"[(7,)]",['-'],['-'],['-'],"[(10, 11), (10, 11)]",['-'],"[(4, 21, 20, 6, 5)]","[(10, 11)]",0.504,0.009,0.96,0.836,0.002,0.1,0.356
COC(=O)[C@@]1(Cc2ccc(OCc3cc(C)nc4ccccc34)cc2)C[C@@H]1C(=O)NO,420.17,429.014335,0.979384523,7,2,97.75,9,4,10,7,0,22,0.409090909,2,0,0.346,3.262,0.292,76.645,-0.327,"[(10, 9, 8, 7, 6, 24, 23)]","[(27, 29, 30, 28)]","[(26, 27, 28, 29, 30), (26, 27, 28, 29, 30)]",['-'],0,0,1,0,-3.815590182,2.266858624,2.367811523,176.1579473,325.2165401,7.579409369,5.548806678,-6.028678772,-4.267509263,0.35833323,0.496582538,0.014378328,0.000149131,0.011972308,0.277980566,0.581071466,0.999411464,0.999669433,0.008128217,0.999604046,0.02568331,0.922561884,94.27702719,-0.253505147,4.416371234,0.807749689,0.965181291,0.242425114,0.126668394,0.122085981,0.010581437,0.000150038,0.923065484,0.167956427,0.99163729,0.000293011,2.65E-08,0.999976635,0.001571,7.904611165,1.008754731,1.523094339,4.090976566,5.422670629,4.951773257,0.637298167,0.318911612,0.902276218,0.958927453,0.320969373,0.723502874,0.535455942,0.919314623,1.21E-08,0.005886181,0.710472465,0.94780606,0.592886627,0.723776937,0.561639905,0.975052536,0.999750793,0.199876934,0.086207755,0.889562786,0.675894022,0.022074057,0.035670955,0.337138474,0.376894921,0.03138759,0.056378841,0.768347561,0.176649347,0.100659043,0.700926423,0.832018673,"[(16,)]",['-'],"[(29,)]",['-'],"[(12, 11, 10, 9)]",['-'],"[(27, 28, 29, 30), (16, 17, 18, 19, 20, 21, 22)]","[(30,), (30,)]",0.642,0.312,0.349,0.645,0.002,0.093,0.692
O=C([C@@H]1C=Cc2c(Cl)nc(OCc3ccc(F)cc3)c(=O)n21)N1CCCC1,389.09,362.5022605,1.073345031,6,0,64.43,5,4,9,8,0,23,0.217391304,1,0,0.806,3.359,0.316,74.8,-0.919,['-'],['-'],['-'],['-'],0,0,0,0,-4.722535827,3.019041264,2.959840764,140.5469785,299.1970491,7.617535942,4.362579221,-4.73779788,-4.572329358,0.039455839,0.782259703,0.023547161,0.010296643,0.117720842,0.815712661,0.173720896,0.719198048,0.746131837,0.02275593,0.998463154,0.305558354,0.943845928,95.02515745,0.032326096,4.11890179,0.01421472,0.230125338,0.849280953,0.057720017,0.852104723,0.017203938,0.00042497,0.006865472,0.845617712,0.1278418,0.130882338,0.000265103,0.988854289,0.534641802,5.032694866,0.597910391,1.463354533,3.944576208,5.472421403,4.863742827,0.214801446,0.488427401,0.776640534,0.66672951,0.677085221,0.784783065,0.213659182,0.845562756,0.000157635,0.206580952,0.659491897,0.710886955,0.939146101,0.477353752,0.452258527,0.874190032,0.992543101,0.125072345,0.120907269,0.497366726,0.311803758,0.123502791,0.027979776,0.415850878,0.192109197,0.021874171,0.023546403,0.628219843,0.11444997,0.319982558,0.517412901,0.063886851,"[(6,)]","[(14, 13, 12, 18, 17, 15, 16)]","[(7, 6, 5, 21, 19, 9, 8)]",['-'],"[(12, 11, 10, 9), (3, 4, 5)]","[(6, 7)]","[(2, 1, 22, 0)]",['-'],0.511,0.163,0.291,0.66,0.003,0.048,0.01
Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,275.12,261.7577252,1.051048254,6,4,96.69,3,3,9,7,0,17,0.176470588,1,1,0.785,3.72,0.308,51.765,-0.139,"[(0, 1, 2, 3, 4, 5, 19)]",['-'],['-'],['-'],0,0,0,0,-2.757765435,0.681472884,0.254862476,248.3507911,371.2103989,10.12217006,4.608651859,-5.252011279,-4.8590186,0.892436028,0.002329793,0.641869783,7.52E-05,0.034254968,0.118853688,0.24925667,0.824968517,0.681151509,0.041633666,0.038314506,0.494025826,0.926521182,51.9251519,0.274743679,44.32549035,0.054626442,0.005613666,1.73E-05,3.61E-05,2.53E-06,3.58E-08,3.07E-07,7.76E-10,2.85E-06,0.002115474,5.30E-07,5.15E-14,0.004926541,0.009334736,6.123577212,1.422009425,0.149101496,2.776090464,4.21318997,3.348349406,0.172526613,0.275115073,0.979772925,0.941357613,0.977304339,0.981378675,0.21505788,0.911549509,2.28E-05,0.724713504,0.99893266,0.957688808,0.993288815,0.621346235,0.763926983,0.991078556,0.999833703,0.329781502,0.691093743,0.515349329,0.697203159,0.028218176,0.000568481,0.004192981,0.50815767,0.001419427,0.000214518,0.567720294,0.123067215,0.000601569,0.089263871,0.071486361,['-'],['-'],['-'],['-'],"[(1, 0), (1, 0)]","[(12, 13, 14)]","[(7, 8, 9, 10, 6)]","[(1, 0), (1, 0), (1, 0), (1,), (14, 13, 12), (1, 0)]",0.109,0.074,0.817,0.439,0.007,0.361,0.141
O/N=C/c1ccc(-c2ccc(O)cc2)c2ccccc12,263.09,281.7679149,0.933711704,3,2,52.82,2,3,10,3,0,18,0.111111111,0,0,0.417,2.042,0,15,-0.033,"[(11, 10, 9, 8, 7, 13, 12)]","[(2, 3, 4)]",['-'],['-'],0,1,0,0,-4.828663268,3.647288977,3.66513561,213.1128945,378.2118293,11.15832403,4.828273707,-5.308109129,-4.528177967,0.914576888,0.001767057,0.018898638,0.010216773,0.625370771,0.869956225,0.977097625,0.867825985,0.970879555,0.032528315,0.80365485,0.000512686,0.014401267,98.94141978,-0.547764057,0.574679006,0.999999404,0.001241453,0.989844322,3.74E-06,0.746695757,0.024206314,0.067896239,0.450126886,0.534179866,0.000410814,0.000123866,3.82E-11,0.931095302,3.97E-05,5.832772424,0.807202749,1.614742379,4.527332568,5.515245259,5.08806509,0.205354601,0.495135665,0.867285132,0.595423818,0.522541225,0.361043692,0.739181578,0.642804623,0.006479561,0.974925518,0.908293068,0.755722165,0.784084201,0.502826452,0.313285589,0.741675436,0.735591412,0.077802174,0.445443958,0.547474861,0.989727676,0.33508122,0.052591842,0.865341127,0.989828885,0.919728994,0.082772665,0.984958768,0.914649189,0.180116758,0.999194324,0.92413938,['-'],['-'],"[(1,)]",['-'],['-'],['-'],"[(2, 1), (2, 1, 0), (11, 10, 9, 8, 7, 13, 12)]","[(0,), (0,), (4, 5, 6, 14, 19, 3, 18, 17, 16, 15)]",0.578,0.973,0.426,0.219,0.47,0.809,0.216
Cc1cc(C2=NC(=O)N=C(c3ccccc3)C2)ccc1O,278.11,292.7646755,0.94994384,4,1,62.02,2,3,6,4,0,19,0.105263158,0,0,0.913,2.479,0.118,33.684,-0.143,"[(7, 6, 5, 4), (4, 5, 6, 7), (20, 19, 18, 17, 3, 2, 1)]",['-'],['-'],['-'],0,0,0,0,-3.728627949,2.265601693,2.219286412,176.4264223,317.4641138,7.985296522,2.696839065,-4.919213479,-4.709052206,0.17022194,0.904047966,6.89E-05,1.31E-06,0.00019449,5.84E-05,0.002667785,0.26027745,0.049605902,4.95E-07,0.992830813,0.988149107,0.20801349,97.68315986,-0.037208463,1.859596765,1,0.999934077,0.999731004,0.308905214,0.999572098,0.971096814,0.000807302,0.533650994,0.057825588,5.56E-07,0.994676471,3.30E-08,0.999934673,0.999941111,3.446868614,1.335302667,0.974113877,3.770812869,4.753385094,4.440523769,0.132778481,0.639997184,0.929037154,0.686823964,0.378319353,0.679962158,0.954203069,0.708900392,4.42E-05,0.593113124,0.807606339,0.874040484,0.942942202,0.329135448,0.761446655,0.637120903,0.999457896,0.014604165,0.031308677,0.689068913,0.926299572,0.224258497,0.050743021,0.721582115,0.904616296,0.469772547,0.223821595,0.904258668,0.082072563,0.378352523,0.992644131,0.859053373,['-'],['-'],['-'],['-'],['-'],['-'],"[(20, 19, 18, 17, 3, 2, 1)]",['-'],0.934,0.752,0.239,0.59,0.024,0.282,0.008
CC(=O)Nc1nc(-c2ccc(F)c(C)n2)c(-c2ccc3nccnc3c2)[nH]1,362.13,354.7916435,1.020683566,7,2,96.45,4,4,10,8,0,23,0.173913043,0,0,0.581,2.718,0.105,22,-1.159,['-'],['-'],['-'],['-'],0,0,0,0,-4.041088236,2.519493846,2.290370815,212.7003899,348.7972632,8.513701888,3.959782957,-4.636411363,-4.759895668,0.783833921,0.007156826,0.400661945,2.05E-05,0.000112176,0.000629246,0.080735981,0.897621453,0.839249313,0.005050906,0.95207274,0.675872266,0.980549514,91.06573573,0.12642411,7.648890377,0.974916637,0.999598205,0.002172986,0.000163934,0.004723796,0.983017087,8.57E-05,0.081722029,0.155668199,0.993638337,0.000719871,1.09E-06,0.639110923,5.58E-05,1.669708574,0.896787489,1.069850938,3.576688127,5.025530351,4.385833141,0.307027876,0.34631744,0.994993627,0.899293125,0.685164332,0.839094758,0.245427296,0.91046524,1.51E-07,0.642972529,0.930729449,0.850301027,0.908467889,0.761991799,0.842261374,0.987934351,0.999793112,0.200178415,0.236782089,0.625105441,0.98953408,0.581963956,0.787443697,0.078150101,0.717004478,0.008577704,0.303643495,0.736301303,0.950802028,0.113518149,0.808941245,0.998625875,"[(10,), (14,)]",['-'],['-'],['-'],"[(4, 3), (4, 3), (4,), (0, 1, 2, 3, 4)]","[(10, 11)]","[(20, 19, 18, 17, 16, 25, 24)]","[(4, 3, 1, 2, 0), (4,), (4, 3)]",0.114,0.764,0.946,0.437,0.005,0.504,0.147
COc1cc(C(C)(C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC,356.18,369.333312,0.964386337,7,4,105.51,4,2,6,7,0,13,0.307692308,0,0,0.81,2.783,0.368,17,-0.344,"[(15, 14, 13, 11, 10, 17, 16), (1, 2, 3, 4, 19, 20, 23)]",['-'],['-'],['-'],0,0,0,0,-4.043708663,2.872168015,2.904770313,162.8960766,299.6621803,9.540988915,5.989791624,-4.908262552,-4.929533037,0.010039223,0.027480112,0.019595256,2.38E-06,1.28E-05,2.49E-05,0.32620579,0.04002009,0.813457668,0.001788145,0.285518825,0.130492747,0.958880603,92.74382138,0.09287352,6.125088163,0.048780255,0.302338839,0.008137962,0.011321661,0.001004541,0.000630984,3.61E-08,1.90E-07,0.021588566,0.738935053,0.002704242,2.18E-10,0.00963321,0.137038022,6.485475092,1.517627729,1.026818412,3.416547219,4.594115618,4.086645013,0.151646301,0.508660138,0.952314615,0.479172528,0.619124293,0.780305088,0.155569702,0.803642631,5.02E-05,0.621366322,0.830540299,0.821033061,0.943447948,0.634233177,0.742677391,0.553256154,0.878013611,0.222607061,0.223838747,0.373191237,0.068088576,0.005762158,2.69E-05,0.000811663,0.017506056,8.27E-05,1.40E-06,0.070408933,0.000198653,8.49E-05,0.296497941,0.256820142,['-'],['-'],['-'],['-'],"[(0, 1, 2, 23, 24, 25, 20, 19, 4, 3), (14, 15), (14, 15), (8, 9, 10), (2, 23, 24, 20, 21, 19, 4, 3)]",['-'],"[(10, 9, 8, 5), (5, 8, 9, 10), (5, 8, 9, 10)]","[(14, 15), (14, 15), (14, 15), (14,), (14, 15)]",0.108,0.006,0.398,0.314,0.018,0.664,0.16
C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,343.15,323.7704225,1.059855923,5,3,75.43,5,2,7,8,0,15,0.333333333,2,0,0.804,3.31,0.5,50,-0.565,['-'],['-'],['-'],['-'],0,0,0,0,-2.471923341,1.21479885,0.96550221,137.5802116,308.9571021,9.319699168,7.169177067,-5.156485035,-4.913262285,0.095552243,0.000734766,0.99774605,0,1.70E-05,2.38E-07,8.34E-07,6.81E-05,2.72E-05,0.000259038,0.999944687,2.31E-05,0.998556077,46.64857752,0.200590464,52.39441339,4.33E-09,5.79E-05,2.60E-05,0.972924352,3.04E-10,5.46E-07,5.10E-05,0.474969417,5.17E-08,0.998972416,1.09E-08,2.42E-11,8.61E-07,5.58E-06,5.954462697,1.040663145,0.274807316,2.750026796,4.326148019,3.402647563,0.196125448,0.225651398,0.889197826,0.64260453,0.871557653,0.899855554,0.937213063,0.325893462,0.005705453,0.621951103,0.915896475,0.956552565,0.998342514,0.812411606,0.277248085,0.993551493,0.999984741,0.089113437,0.118886076,0.151770398,0.018715264,0.045454323,0.013413923,0.477928907,0.055699646,0.000524104,0.000475153,0.171520814,0.002070511,0.000583324,0.04567641,0.071817532,"[(17,)]",['-'],['-'],['-'],"[(11, 9, 10, 8, 1, 2)]","[(17, 18)]",['-'],['-'],0.147,0,0.013,0.201,0.001,0.029,0.004
