smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,368.03,322.6151301,1.140771048,5,2,66.91,5,3,10,6,0,19,0.263157895,0,0,0.675,2.203,0,16,-1.412,"[(4, 5, 22, 21, 12, 11, 10, 9, 8, 7, 6), (0, 1, 2, 3, 4), (13, 14, 15, 16, 17, 18, 20), (18, 19)]","[(0, 1, 2, 3), (0, 1)]",['-'],['-'],0,1,1,0,-5.501762952,3.789467607,4.037022795,150.6536465,358.9212943,9.394429318,2.897598479,-5.129541593,-4.846388744,0.400890797,0.919884324,0.009458566,0.002136409,0.265017152,0.386690974,0.996484433,0.999839902,0.999997377,0.990486562,0.999997973,0.000750379,0.65665704,98.25897265,0.521678914,1.17833417,0.999991894,0.00033632,0.992289722,2.98E-06,0.981009722,9.82E-05,0.993388057,0.737141013,0.999601543,0.326279938,0.987873852,3.34E-13,1,0.327288538,1.487634042,0.961822678,1.255305895,3.887562522,5.045611586,4.702665575,0.476869196,0.63642031,0.997639298,0.495177388,0.86001581,0.835693181,0.973662198,0.322295219,0.01846548,0.995635211,0.962786794,0.605757713,0.879169405,0.151277751,0.268913925,0.542361796,0.999697566,0.082376055,0.238089785,0.832421362,0.994139194,0.033574559,0.221417025,0.570708632,0.509702206,0.024103208,0.112600043,0.999193609,0.669608831,0.898092985,0.999563038,0.992710233,['-'],"[(17, 16, 15, 14, 20, 18, 19), (2, 3, 1, 0)]",['-'],['-'],"[(5, 4), (0, 1, 2, 3, 4), (5, 4), (5,), (0, 1, 2), (0, 1, 2)]","[(0, 1, 2, 3, 4), (0, 1, 2, 3, 4), (18, 19), (0,)]","[(4, 2, 3, 1, 0), (4, 5, 6, 7, 8, 21, 22), (0, 1, 2), (1, 0)]","[(5, 4)]",0.976,0.366,0.373,0.77,0.04,0.169,0.684
O=C(O)c1ccc2c(c1)C(=O)N([C@H](Cc1ccc(O)cc1)C(=O)O)C2=O,355.07,340.3785759,1.043162012,8,3,132.21,5,3,9,8,0,20,0.25,1,0,0.69,2.587,0.111,60,-0.258,"[(10, 9, 11, 24, 25, 6, 7), (18, 17, 16, 15, 14, 20, 19)]",['-'],['-'],['-'],0,0,0,0,-2.822536283,1.287481921,1.128045711,295.6584432,333.7999008,3.659538784,1.152474489,-5.530699338,-4.85121523,0.994347036,9.60E-05,0.140553981,0.006069303,0.405984044,0.029894948,0.82827577,0.996560991,0.995433867,0.000622096,0.761879146,8.43E-05,0.7132532,82.49436959,-0.777549297,15.17980404,6.77E-07,4.41E-06,1.09E-05,3.70E-05,6.12E-05,0.258195221,0.000150142,3.99E-05,1.01E-05,3.27E-06,4.41E-05,1.05E-08,0.698980331,1.02E-06,0.956079363,1.40148504,0.353898208,2.850960181,4.054467247,3.485056997,0.026347473,0.00478713,0.978017867,0.083707869,0.395519614,0.39115265,0.101372488,0.036062296,1.88E-05,0.66967833,0.386595696,0.90105921,0.629900873,0.945662498,0.365217477,0.96241498,0.999809206,0.008880277,0.001277929,0.012689915,0.004637464,0.186292097,0.654910684,0.001263152,0.006878606,0.000652449,0.055419531,0.050928637,0.00605049,0.004779843,0.004770353,0.009057087,['-'],['-'],['-'],['-'],"[(6, 24, 25, 11, 9, 10), (10, 9, 11, 24, 25, 6, 5, 4, 3, 8, 7), (6, 24, 25, 11, 12, 21)]",['-'],"[(18, 17, 16, 15, 14, 20, 19)]",['-'],0.055,0.241,0.329,0.334,0.087,0.989,0.638
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=S)Nc1c(F)cccc1F,425.05,362.3096749,1.173167678,9,6,140.95,6,3,6,13,0,20,0.3,0,0,0.464,2.616,0,21,-1.861,"[(16, 17, 18, 19), (9, 11, 12, 10), (4, 5, 6, 7, 8, 13, 14)]",['-'],['-'],['-'],0,0,1,0,-3.875280324,2.459265375,1.879858796,208.7133426,334.9180207,8.010242776,3.569935762,-4.99763568,-4.705943324,0.882007182,0.947211683,0.000564839,0.052322805,0.004765689,0.194315195,0.09426713,0.945939541,0.998570085,7.99E-05,0.998460531,0.001580752,0.684524179,94.60904656,0.129210255,4.511908647,3.11E-05,5.26E-05,0.000377338,4.83E-06,0.052298617,0.000335056,5.12E-08,1.84E-06,0.003660114,0.000583301,0.001663154,4.90E-13,0.713676393,0.128383741,2.291441083,0.805732468,0.600180972,3.235151671,4.648689683,4.040068826,0.173816115,0.235420033,0.999962687,0.733612001,0.585307896,0.713680625,0.008065596,0.717924893,2.45E-06,0.164614111,0.342463166,0.946728289,0.786881149,0.555325329,0.348461062,0.262748837,0.999996305,0.076123372,0.006819371,0.618846953,0.039570745,0.096683078,0.057106178,0.00794962,0.556050122,0.03157213,0.000323822,0.721412301,0.001073117,0.000566061,0.943691432,0.052735087,"[(21,)]","[(17,)]","[(17, 18)]",['-'],"[(1, 0), (1, 0), (16, 17, 18, 19, 20)]","[(21, 22)]","[(4, 5, 6, 7, 8, 13, 14), (17, 18), (18, 17), (17, 16, 1, 2, 3, 15)]","[(1, 0), (1, 0), (1, 0), (1,), (1, 0)]",0.932,0.359,0.346,0.957,0.029,0.765,0.899
N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCON=C(N)N,435.16,406.4631258,1.070601421,9,6,151.44,11,2,6,12,0,15,0.733333333,0,0,0.189,3.098,0.263,16,-1.444,"[(6, 5, 4, 3, 2, 19, 17)]",['-'],['-'],['-'],0,0,1,0,-2.92479628,1.525330534,1.296961039,153.3755802,294.4777162,9.06801742,6.201471285,-5.587151394,-5.013875275,0.995530427,3.80E-05,0.652422428,0.000343919,0.000134706,0.000151157,0.022287488,0.112552889,0.946092427,1.18E-08,7.75E-05,0.00020945,0.203256458,70.66918529,0.119759303,30.17547201,1.53E-05,0.438164115,1.26E-06,0.013573802,1.43E-09,8.87E-05,0.159519091,2.93E-06,1.32E-05,0.999996901,1.04E-05,3.49E-16,0.010011978,0.008582657,6.726822539,1.097185921,0.187282225,2.768839348,4.410351226,3.285243083,0.590622842,0.643081784,0.971722782,0.539489269,0.859247327,0.316876769,0.290083021,0.077041559,1.26E-10,0.00140785,0.582235098,0.929551244,0.945802927,0.951832056,0.368684709,0.957284689,0.999999404,0.021269422,0.004363752,0.029773204,0.010283223,0.000486391,0.005153246,3.59E-05,0.176674128,0.006167651,8.09E-05,0.132747367,4.07E-05,4.80E-05,0.027696379,0.001875124,"[(17,), (16,)]","[(5, 4, 3, 2, 19, 17, 18)]","[(27,)]",['-'],"[(5, 6), (5, 6)]","[(7, 8, 9), (17, 18), (11, 8, 9)]","[(28, 27), (6, 5, 4, 3, 2, 19, 17), (0, 1, 2)]","[(5, 6)]",0.04,0.009,0.039,0.674,0.003,0.893,0.007
CS(=O)(=O)c1cccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,448.12,412.09738,1.087412883,6,2,89.18,4,4,6,10,0,25,0.16,2,0,0.618,3.408,0.238,86,-1.438,"[(1, 2, 3), (12, 11, 10, 9, 29, 28, 27)]",['-'],['-'],['-'],0,0,1,0,-4.25647017,2.807128509,2.495477326,168.955248,299.5784506,8.851257163,5.768349866,-5.110803694,-4.702820934,0.580212474,0.651365519,0.02163378,1.31E-06,9.18E-06,1.20E-05,1.19E-06,0.9929443,0.990422487,0.046054617,0.999999881,0.102403998,0.993670821,94.33089744,0.37521535,6.084349433,0.002163067,0.977926195,6.23E-08,0.333807945,2.10E-07,5.67E-07,0.002644585,0.000775727,1.06E-05,0.699170589,4.37E-08,3.95E-10,0.070607156,7.74E-10,1.69544547,1.459950774,0.239913573,2.871187165,4.096549946,3.392993555,0.950121343,0.712762535,0.999285519,0.534081817,0.949475467,0.951505423,0.132551223,0.171499103,3.16E-07,0.004620007,0.969268858,0.996063054,0.998087227,0.995096624,0.664168537,0.998708129,0.999969125,0.29799974,0.832715929,0.715971529,0.008723792,0.045512453,0.002889724,0.001843043,0.030681174,9.09E-05,0.000947833,0.039284408,1.58E-05,3.41E-06,0.072709277,1.85E-05,"[(17,)]",['-'],['-'],['-'],['-'],"[(17, 18)]","[(1,)]","[(11, 12)]",0.873,0.079,0.118,0.96,0.004,0.351,0.002
Cc1cc(/N=N/c2ccccc2C(=O)O)cc(C)c1O,270.1,278.1558499,0.971038359,5,2,82.25,3,2,6,5,0,14,0.214285714,0,0,0.823,2.373,0.133,13,-0.44,"[(19, 18, 16, 15, 3, 4, 2, 1), (4, 5), (4, 3, 2, 1, 18, 16, 15), (19, 18, 16, 15, 3, 2, 1)]","[(3, 4, 5, 6)]",['-'],"[(4, 5)]",0,0,0,0,-3.458315397,2.069694695,3.111339678,200.1137557,339.7604273,4.938544234,1.421547251,-4.770016084,-4.785391163,0.902385414,0.001839227,6.80E-09,0.002148509,0.313377202,0.165374994,0.751084343,0.999988794,0.999999762,0.000109631,0.487596273,1.23E-05,0.061664995,98.49647737,-0.735850616,1.115281376,0.005623771,0.019437026,0.000367461,3.67E-05,0.002888825,0.027657706,1.03E-07,4.37E-05,3.60E-05,0.000888039,0.000148026,2.85E-09,0.262647778,0.007040082,3.621629086,0.839289916,0.463563314,3.209021129,4.482548727,3.854190758,0.025170954,0.451990426,0.549932063,0.871931851,0.246816397,0.235087454,0.96017313,0.950395703,0.039593201,0.972692728,0.813993156,0.544887841,0.993433118,0.575282156,0.937794685,0.399406046,0.999996305,0.002081325,0.006179631,0.290423959,0.924174309,0.024967633,0.011864777,0.439789444,0.856101632,0.052262213,0.88572067,0.976917386,0.733399272,0.835711896,0.989643097,0.774264753,"[(4,)]",['-'],"[(2, 1, 18, 16, 15, 3, 4, 5, 6, 7, 8, 9, 10, 11)]",['-'],"[(6,), (2,), (1, 18, 19, 16, 15, 3, 4, 2)]","[(3, 4, 5, 6)]","[(3, 4, 5, 6), (4, 3, 2, 1, 18, 16, 15), (19, 18, 16, 15, 3, 2, 1)]","[(4, 5), (4,), (4,), (4,), (4,)]",0.361,0.998,0.173,0.416,0.07,0.837,0.076
CCN(CC)c1ccc(/C=C(\C)C(=O)O)c(O)c1,249.14,266.3289398,0.935459737,4,2,60.77,5,1,6,4,0,8,0.625,0,0,0.788,2.451,0.357,9,-0.143,"[(16, 15, 17, 5, 2, 6, 7, 8), (2, 5, 6, 7, 8, 15, 17), (16, 15, 8, 7, 6, 5, 17)]",['-'],['-'],"[(6, 5, 17, 15, 8, 7, 9, 10, 2, 1, 3)]",0,0,0,0,-3.322423465,2.584842089,2.782071906,159.7291939,274.5519992,5.418975847,5.701834866,-4.847237928,-4.729611508,0.46169138,0.000426446,0.928484738,0.015505731,0.473378062,0.190384686,0.850311741,0.05039259,0.024060808,0.687500656,0.999026299,0.037120767,0.999130428,86.36910442,-0.578784342,9.924316385,0.763307273,0.998948872,0.993534565,0.00333541,0.331531763,0.916160285,0.002393813,0.000101748,0.112349302,8.88E-05,0.998342037,0.000121653,0.999997735,0.993651986,4.763442293,0.74560437,0.249027464,2.874762231,4.130060121,3.327827276,0.023812462,0.173697278,0.702688575,0.461922675,0.167869329,0.203105658,0.827155411,0.427725136,0.983226478,0.999184549,0.990151286,0.332558542,0.253770858,0.412825763,0.514925301,0.311043561,0.964711666,0.116154611,0.133484736,0.352245599,0.031144477,0.074480437,0.00895034,0.09919785,0.09774147,0.001858973,0.821655989,0.769085884,0.110973433,0.35813722,0.06302654,0.595344722,"[(2,)]",['-'],['-'],['-'],"[(8, 9, 10, 12), (8, 15, 16, 17, 5, 2, 6, 7)]","[(9, 10, 12, 13, 14), (9,)]","[(2, 5, 6, 7, 8, 15, 17), (5, 2, 17, 15, 16, 8, 7, 6), (9, 10, 12), (16, 15, 8, 7, 6, 5, 17)]","[(5, 2), (5, 2, 1, 3), (5, 2), (5, 2)]",0.053,0.396,0.233,0.57,0.109,0.925,0.162
CC1=C(C)C(=O)c2ccccc2C1=O,186.07,200.757064,0.926841608,2,0,34.14,0,2,10,2,0,13,0,0,0,0.623,1.927,0.167,24,0.415,"[(6, 7, 8, 9, 10, 11, 12, 13, 1), (1, 2, 4, 5, 6)]",['-'],['-'],"[(5, 4, 2, 1, 12, 13, 11, 6)]",0,0,0,1,-3.700907008,2.728549168,2.423890822,109.9508861,293.0745282,7.378251807,1.996454846,-4.319791516,-4.340812039,0.688372195,0.963883102,0.099627331,0.065881014,0.003686368,0.213353634,0.7364012,0.678157508,0.949159265,0.026064109,0.879507065,0.051104341,0.996750355,92.67917725,0.208802331,6.25206601,0.999985576,0.999999523,0.926643372,0.66772759,0.974739611,0.124673299,0.987143219,0.01411486,0.489532828,0.061585229,0.010046979,0.004788257,0.997410834,0.945000112,9.723733301,2.383085259,1.660686157,4.052826156,5.526905126,4.798985014,0.07705979,0.521130979,0.610527337,0.725934803,0.470569015,0.343063593,0.913378894,0.817337513,0.902880549,0.993703187,0.529752314,0.738158822,0.519044101,0.181732401,0.636701405,0.336434871,0.444613189,0.061129808,0.069925807,0.276239276,0.997614741,0.011213621,0.00015765,0.983440638,0.015708927,0.022829968,0.000678041,0.975172997,0.145598516,0.440133482,0.681456447,0.999680638,['-'],"[(1,)]",['-'],['-'],"[(1,), (4,), (1,), (1, 0, 12, 2, 4, 5)]","[(1, 2, 4, 5, 6), (1, 2, 4, 5, 6, 11, 12, 13), (1,)]","[(1, 2, 4), (5, 4, 2, 1, 12, 13, 11, 6)]","[(1,), (1, 2, 4, 5, 6)]",0.052,0.324,0.32,0.025,0.974,0.657,0.412
Cc1ccc(S(=O)(=O)N(C)c2ccnn2-c2ccccc2)cc1,327.1,324.9069195,1.006749873,5,0,55.2,4,3,6,6,0,19,0.210526316,0,0,0.74,2.235,0.118,18,-1.805,"[(5, 6, 7, 8)]",['-'],['-'],['-'],0,0,0,0,-3.675476719,3.021099406,2.794679363,95.07488105,313.1843315,10.73911218,2.553375075,-4.631140546,-4.51004226,0.154294506,0.761611104,0.001218227,1.67E-06,4.33E-05,0.000398338,0.002623558,0.017299948,0.046488099,0.00328888,0.999171734,0.977165043,0.967789948,97.0455297,-0.324452333,2.438831389,0.037003178,0.003065819,0.993183792,0.938694,0.999999285,0.207891166,0.089443341,8.19E-06,0.999589145,0.999018908,0.999812424,6.67E-06,0.999995947,0.999954939,3.105152941,0.560118476,0.519307967,3.151789468,4.262925476,3.868774505,0.235598624,0.557974637,0.946616411,0.28624779,0.291548759,0.212512821,0.347651541,0.623672903,0.06236922,0.917468071,0.271003246,0.631930172,0.493354321,0.303068072,0.288535982,0.455333441,0.968745768,0.023324626,0.048613008,0.19207187,0.002276955,0.007024004,0.001525895,0.000227392,0.02412872,0.00118515,4.29E-05,0.017307976,3.18E-05,0.000120594,0.737458169,2.38E-05,"[(8,)]",['-'],['-'],['-'],['-'],['-'],"[(14, 15, 16, 17, 18, 19, 20)]","[(10, 8)]",0.165,0.002,0.102,0.444,0.044,0.098,0.012
CCCCCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,282.12,277.6101691,1.016245193,7,1,106.51,7,1,6,7,0,8,0.875,1,1,0.463,2.85,0.538,20,-0.081,"[(19, 18, 14, 13, 9, 10, 8, 7), (19, 18, 14, 13, 9, 8, 7), (9, 10, 11, 12), (19, 18, 14, 15, 13, 9, 8, 7)]",['-'],['-'],['-'],0,0,1,0,-5.3041089,3.760385299,4.736321939,52.69946019,330.8708141,7.356768916,2.28969856,-4.911672162,-4.619812797,0.777781904,0.001562227,0.000207044,5.75E-05,0.001474321,0.014674723,0.170661986,0.045258049,0.973216891,0.23362197,0.694750249,0.123769917,0.999997377,99.62884049,-0.144421018,0.219836864,0.947248459,1.97E-08,0.991871834,0.882892787,0.999834657,0.0052574,0.002643706,0.355103731,0.973402083,0.000116741,0.999999523,8.18E-05,0.999986649,0.028415397,4.660720816,0.97667177,0.979764115,5.048258174,6.285792908,6.253406471,0.080705673,0.589293838,0.974771202,0.810827017,0.728432238,0.646259725,0.993050814,0.366036594,0.580794811,0.989422381,0.974845707,0.570320547,0.003759853,0.260058463,0.620013773,0.437592506,0.999895811,0.082110979,0.373801351,0.678025603,0.079420954,0.001442207,0.001504412,0.046882048,0.217649817,0.019835576,0.013645472,0.937692046,0.000212525,0.867153585,0.992358148,0.735188961,"[(9,), (10,)]",['-'],"[(8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 7), (10, 11, 12, 15, 16, 17)]",['-'],['-'],['-'],"[(10,), (8, 7, 18, 14, 13, 9, 10), (14, 15, 18, 19, 7, 8, 9, 13), (9, 10, 8, 7, 18, 19, 14, 13), (19, 18, 14, 13, 9, 8, 7)]","[(9, 10), (9, 10), (9, 10), (9, 10), (9, 10)]",0.999,0.001,0.001,0.103,0.56,0.318,0.031
