smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,492.23,514.0083279,0.957630399,8,0,96.93,7,5,6,8,0,32,0.21875,0,0,0.385,2.668,0.276,59.027,-1.73,"[(6, 7, 8, 9, 10, 33, 34)]",['-'],['-'],['-'],0,0,1,0,-4.175040073,3.094446102,3.293253672,111.8471059,299.2336808,8.665079736,7.062843786,-5.545891686,-4.884001016,0.376719892,0.186966196,0.000139857,2.38E-07,0.000104785,5.72E-06,0.000386894,0.047547255,0.588900208,0.012761128,0.999994636,0.114481397,0.979888737,95.73324365,0.388668009,4.341330782,0.000566583,0.740732074,0.000700892,0.229111761,1.74E-05,0.005153581,0.000120822,0.034291949,0.0007904,0.939709783,3.97E-06,1.13E-08,0.999094963,7.78E-05,6.323530421,1.13498435,1.001202303,3.63888029,4.491478658,4.279483978,0.988114417,0.892407,0.937982917,0.5650177,0.585110605,0.990172267,0.081341386,0.824108005,4.90E-08,0.00047676,0.795747221,0.982177973,0.99032861,0.961416483,0.493484616,0.995041072,0.999936342,0.19273524,0.215006977,0.933493078,0.00103084,7.35E-05,2.98E-07,0.000533078,0.000243798,6.89E-08,7.69E-05,0.012229225,0.000178249,1.26E-05,9.92E-05,4.58E-05,['-'],['-'],['-'],['-'],['-'],['-'],"[(26, 25, 24)]",['-'],0.387,0.06,0.802,0.945,0.002,0.551,0.044
O=[N+]([O-])c1nccn1[C@H]1O[C@H](C[18F])[C@@H](O)[C@@H]1O,246.06,204.9110215,1.200813886,8,2,110.65,3,2,5,9,0,11,0.272727273,4,1,0.543,4.031,0.625,47,0.408,"[(3, 1, 0, 2)]",['-'],['-'],['-'],0,0,0,0,-0.72234173,-0.489052342,-0.543998851,145.8790552,272.2160682,7.171412985,1.76162112,-5.025719329,-4.058342251,0.949519515,0.000228134,0.028814889,0.017873228,0.005989909,0.070369542,0.11581862,0.76641494,0.92985791,0.01773124,0.080478281,0.093918331,0.989199102,28.42940549,-0.233700322,69.84657426,0.013834207,0.000645416,0.010793917,0.005307616,0.000124953,0.116131172,0.000159774,0.000113398,0.000228351,0.003280977,0.324266195,3.57E-06,0.09663444,0.06350556,2.775500276,3.22644935,0.288929801,2.944128681,3.765529424,3.390121179,0.023931451,0.117690228,0.995194495,0.980270624,0.697766423,0.194129661,0.991195083,0.695056081,0.002633465,0.586905122,0.946567416,0.894888401,0.066875868,0.861777961,0.551485538,0.667123854,0.999999762,0.128473878,0.066171527,0.102322176,0.139872268,0.027042247,0.07468643,0.052301906,0.175471932,0.046034187,0.032360155,0.197418049,0.022556404,0.008628395,0.020378822,0.751927793,"[(8, 9, 10), (3,), (1,)]",['-'],['-'],['-'],['-'],"[(12,), (10, 11, 12), (8, 9, 10, 11, 12)]","[(8, 7, 3, 4, 5, 6), (1,)]","[(3, 1), (3, 1), (3, 1), (3, 1), (3, 1), (12, 11, 10)]",0.04,0,0.005,0.157,0.162,0.061,0.005
C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,966.43,898.0304392,1.076166194,23,14,374.13,13,8,15,23,0,45,0.288888889,26,1,0.049,7.606,0.932,229.412,1.527,['-'],"[(20, 21, 22, 23, 24, 25, 26, 27, 36, 37, 38, 39, 45, 46)]",['-'],['-'],1,0,1,1,-2.001925801,0.170884669,-1.363461684,198.9195794,389.1756779,4.061019769,5.401654562,-7.373474766,-4.793848815,0.999988437,1.24E-08,0.601567626,0.881090052,0.025152922,0.999805399,0.997476966,1,0.999999881,0.006099765,8.55E-07,0.008331534,0.001117818,55.13891523,-0.344156554,36.67867263,2.90E-17,4.90E-06,5.81E-16,3.98E-06,2.20E-07,1.43E-08,4.93E-11,2.16E-11,9.46E-08,0.001784592,3.78E-08,7.99E-29,0.001441477,4.88E-05,-0.219131705,4.038256115,0.749827096,3.458189046,4.99793019,3.930549209,0.000482869,0.000198022,0.908548474,0.995006919,5.69E-05,0.000133915,1,0.094056755,4.03E-13,4.48E-06,9.78E-06,0.817875326,1.14E-05,0.999970913,0.730974257,0.999457538,0.202851176,0.171268061,0.775674522,0.118334614,0.000308736,0.180369765,0.007512323,0.002194002,0.412566543,0.000749874,1.44E-06,0.004681565,2.73E-07,3.58E-05,0.010175372,0.000725962,,,,,,,,,,,,,,,
Cc1cc(OC[P@@]2(=O)OCC[C@@H](c3cccc(Cl)c3)O2)cc(C)c1Cc1ccc(O)c(C(C)C)c1,514.17,513.8795356,1.000565238,5,1,64.99,7,4,6,7,0,25,0.28,2,1,0.323,3.842,0.357,82.105,0.063,"[(4, 3, 2, 1, 23, 21, 20)]",['-'],['-'],['-'],0,1,1,1,-5.239079219,3.701187389,4.557176689,88.93790331,353.8971003,8.886486559,4.799250093,-4.978698938,-4.773453657,0.001679196,0.975589156,0.013879067,3.58E-07,0.000919938,0.040448308,0.396152496,0.934277534,0.948630512,0.028239816,0.999999046,0.173702821,0.989498258,99.26182362,0.093502835,0.545735785,0.001352407,0.578671813,0.998737872,0.904432714,0.99974376,0.967986107,0.000576462,0.237190768,0.990125418,0.988689125,0.999999285,7.76E-09,0.986314535,0.352997899,5.550844503,0.873781386,2.026894041,4.882621284,6.400156514,5.884940006,0.000764848,0.000590568,1,0.276688904,0.012467365,0.664263129,1,0.991656065,0.032573424,0.995063961,0.005051153,0.999999046,0.999999523,0.995342135,0.99992609,1,1,0.000252881,3.23E-12,0.000677619,0.047293372,0.000266552,2.49E-09,0.004445815,0.048609402,7.16E-06,6.54E-08,0.017399624,3.38E-07,0.001599518,0.922143221,0.00166425,"[(16,)]","[(15, 14, 13, 12, 18, 16, 17)]","[(5, 6, 7, 8, 19, 11)]",['-'],['-'],"[(16, 17)]","[(29, 28, 27, 26, 25, 34, 30)]","[(5,)]",1,0.002,0.011,0.819,0.044,0.344,0.008
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,442.19,440.7787752,1.003201662,4,2,56.33,5,4,13,7,0,23,0.217391304,2,0,0.504,3.805,0.32,85.909,0.054,['-'],['-'],['-'],['-'],0,1,1,0,-4.100548986,2.842494968,3.38119675,155.0739569,307.8578476,7.310952657,6.214070872,-4.880543156,-4.648355128,0.228857324,0.083611377,0.039314445,3.58E-07,0.010111272,0.166693926,0.861651152,0.923820913,0.880895019,0.236449614,0.999864578,0.021667534,0.809254944,97.94085742,-0.280007808,2.245402003,2.59E-06,0.995103955,0.914858282,0.996660352,0.999755323,0.000496286,0.000109863,3.40E-06,0.776287794,0.999999881,0.999995947,1.69E-10,1,0.923357904,6.806079376,0.638108002,1.3414737,3.961551122,5.672486032,5.123064651,0.235370681,0.140922114,0.837059438,0.522593796,0.557130933,0.85225606,0.328607589,0.321198285,0.000223982,0.793889344,0.921485007,0.921510816,0.868112624,0.891808748,0.286584526,0.961508512,0.996460378,0.043410894,0.055058539,0.173812583,0.144558311,0.150386512,0.016554939,0.009041668,0.173663124,0.002695705,0.141901821,0.73769021,0.002752076,0.01388141,0.035831869,0.007908107,"[(14,), (28,), (14, 15)]","[(20, 21, 19, 18)]",['-'],['-'],"[(18, 19, 20), (17, 18, 19, 20)]","[(18, 19, 20, 21, 22), (27, 28, 31), (14, 15), (18,)]","[(5, 6, 7, 8, 9, 10, 11), (18, 19, 20), (3, 11, 6, 5, 4)]",['-'],0.996,0.983,0.477,0.715,0.001,0.802,0.244
[2H]C([2H])([2H])C(c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)(C([2H])([2H])[2H])C([2H])([2H])[2H],401.27,422.626799,0.949466529,5,3,82.19,8,3,10,5,0,19,0.421052632,0,0,0.56,4.715,0.333,33,-0.17,"[(29, 28, 27, 12, 13, 7, 6, 5), (29, 28, 27, 12, 7, 6, 5)]",['-'],['-'],['-'],0,0,1,0,-6.232618566,3.667977636,6.0662755,246.7403754,446.3890008,10.28253878,2.398984962,-5.431830873,-4.769926602,1.18E-05,0.998425603,2.71E-07,9.54E-07,0.000194013,0.364587963,0.949010968,0.999999404,1,0.000138762,0.999999881,3.91E-06,0.962905884,93.1028505,0.46409032,6.719934002,1.57E-11,1.54E-05,0.999918103,1.22E-08,0.999986291,6.77E-08,8.85E-15,7.53E-23,0.014551367,0.555099189,7.53E-17,4.03E-26,5.96E-07,0.006912736,0.904943945,1.990302158,1.518571604,5.325086088,6.949942108,6.81840349,1.17E-10,1.45E-10,0.999996901,2.22E-07,0.092138328,5.19E-07,1,2.76E-09,6.04E-11,0.074127473,0.202872202,1,6.36E-06,1,0.999999881,0.999997497,1,1.88E-11,2.59E-07,8.78E-08,0.689777732,0.129483208,0.00691396,0.806787074,0.89784646,0.589849412,0.33261928,0.967171907,0.827422857,0.826589227,0.999401808,0.896625042,"[(18,), (4,)]",['-'],"[(27, 28, 29, 5, 4, 1, 30, 34, 6, 7, 12)]",['-'],"[(12, 13), (12, 13), (12,), (16, 14, 15, 13, 12), (5, 28, 29, 27, 12, 13, 7, 6)]",['-'],"[(13, 12, 7, 6, 5, 28, 27), (12, 13, 27, 28, 29, 5, 6, 7), (29, 28, 27, 12, 7, 6, 5)]","[(12, 13)]",0.992,0.448,0.299,0.897,0.02,0.916,0.428
CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,361.14,349.9783521,1.031892395,7,3,103.54,6,3,10,8,0,18,0.333333333,3,0,0.813,3.924,0.389,61.56,-0.017,"[(22, 21, 24, 25, 11, 12, 13, 14, 15, 16, 17)]",['-'],['-'],['-'],0,0,0,0,-3.267593688,1.758322507,1.411223577,188.1161353,303.1964519,8.30269105,4.539377196,-5.084393889,-4.720390613,0.625470638,0.008230106,0.577372372,0.00169903,0.003902197,0.004963696,0.09460187,0.663033903,0.971030474,0.000579171,0.012190406,0.053278375,0.534409225,82.8273724,0.044843564,10.16706657,0.03692523,0.496049047,0.001373557,0.021014204,0.000614266,7.42E-05,4.97E-06,0.00010918,0.041091498,0.146988466,0.868124425,1.76E-09,0.027895363,0.074698165,4.838909304,1.281103251,0.135231856,2.818968276,4.022390527,3.271822109,0.113817424,0.350480974,0.815478086,0.824631751,0.763026237,0.363533944,0.821065307,0.739102483,7.73E-07,0.102096096,0.892934322,0.465809256,0.976551175,0.532767415,0.62435621,0.677271366,0.999896526,0.153791472,0.281529158,0.487848282,0.145960465,0.023910459,0.026768647,0.017838176,0.225411192,0.010983891,0.00233887,0.528481543,0.024226621,0.009309555,0.779246986,0.350838184,"[(12,)]","[(3, 4)]",['-'],['-'],['-'],"[(4, 3, 5, 6, 7), (2, 3, 4)]",['-'],['-'],0.147,0.126,0.764,0.664,0.002,0.02,0.141
COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2C/C=C/[123I],425.06,340.954097,1.246678083,3,0,29.54,5,3,7,5,0,17,0.294117647,4,1,0.542,4.804,0.5,59.815,0.078,"[(20, 21, 22)]",['-'],['-'],['-'],0,1,1,0,-4.421794724,3.700542617,3.861227145,82.93894337,307.284868,8.591312188,5.296020195,-4.75728208,-4.61028851,0.000337802,0.994513273,0.024144046,0.000227153,0.043904901,0.623006016,0.754010558,0.921117008,0.863177717,0.186795175,0.999785006,0.070159577,0.113684766,80.31113574,0.233904899,17.5452871,0.045879107,0.090832353,0.959443986,0.580663681,0.996783376,0.000359647,0.880760908,0.001074289,0.284231901,0.053391628,0.980091155,1.12E-05,0.999995351,0.211773902,7.395271792,0.996568991,1.806254529,4.188694315,5.886876415,5.264048076,0.309476554,0.711505949,0.062219389,0.671018958,0.841126382,0.87948674,0.759960413,0.422171295,0.009276357,0.2667557,0.971328199,0.614898145,0.227339312,0.475432545,0.409295708,0.50339216,0.967627227,0.050584987,0.089845322,0.444531173,0.007502652,0.001999485,0.037921119,0.001812111,0.2349305,0.001457909,0.000167042,0.68827486,0.001910838,0.129023865,0.06333109,0.069683529,"[(9,)]","[(8, 7, 6, 12, 11, 9, 10)]","[(22, 21, 20)]",['-'],['-'],"[(9, 10)]","[(22, 21, 20)]","[(20, 21, 22)]",0.417,0.238,0.003,0.158,0.049,0.04,0.012
Cc1ccc2nc(N3CCS(=O)(=O)c4ccccc4C3)nc(NCC3(N)COC3)c2c1,439.17,425.0576759,1.033200963,8,3,110.44,4,5,11,9,0,29,0.137931034,0,0,0.634,3.018,0.364,69.6,-1.158,"[(10, 11, 12)]",['-'],['-'],['-'],0,0,1,0,-3.43802192,2.433346928,2.368219292,189.5283379,307.3451344,8.29704974,6.644407965,-5.609675119,-5.043303374,0.185715616,0.352860987,0.021300292,0,4.41E-06,3.58E-07,0.000233829,0.286258101,0.007108483,7.87E-06,0.992988288,0.964489937,0.959413528,93.52367626,0.112260044,5.802114264,1.76E-06,0.016826201,8.67E-06,0.99999845,9.56E-05,2.88E-05,0.957140625,0.005293372,1.39E-05,0.999995351,9.79E-10,5.47E-08,0.000198205,0.001556893,4.079812269,0.620559944,0.523138125,3.130724623,4.374540256,3.972827871,0.818285167,0.717745364,0.746318579,0.472289294,0.231679022,0.887494326,0.021721339,0.730158031,2.38E-09,0.003122256,0.758984208,0.862015247,0.893989861,0.859909058,0.318151742,0.654236734,0.989586949,0.044653941,0.234312221,0.51709199,0.37743333,0.074889548,0.059862394,0.025185367,0.364507824,0.022728685,0.076324962,0.808345139,0.003956955,0.004385238,0.59387058,0.42072016,"[(26, 27, 28)]",['-'],['-'],['-'],"[(21, 22), (21, 22)]",['-'],"[(5, 4, 3, 2, 1, 30, 29)]","[(6, 7)]",0.341,0.051,0.949,0.765,0.002,0.363,0.259
CC(O)COC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5C[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](OCC(C)O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5COCC(C)O)O[C@@H]4COCC(C)O)O[C@@H]3CO,1350.54,1208.116614,1.117888774,38,20,570.74,19,21,0,38,0,56,0.339285714,38,1,0.057,8.447,1,164.185,0.636,['-'],"[(1, 2, 11, 12, 13, 14, 18, 19, 20, 21, 26, 27, 31, 32)]",['-'],['-'],1,0,1,1,1.547015347,-4.30977891,-5.553064971,208.9521098,570.3479235,8.095495257,5.254030672,-7.829037404,-5.226452515,1,2.21E-09,0.999995112,0.388819098,0.001376987,0.652486295,0.954558969,0.998959064,0.985318899,2.81E-06,0.001908996,8.14E-13,0.00969465,-11.05982911,-0.523353053,95.98657771,9.59E-28,2.16E-13,5.09E-37,6.65E-06,9.14E-26,2.02E-07,2.83E-24,1.33E-20,1.02E-11,8.65E-05,3.39E-26,0,2.81E-06,0.001344073,-2.8837098,8.118271206,-1.10172783,0.148480814,2.789786499,0.9084476,8.50E-05,0.006287846,0.999128878,0.999814332,4.15E-05,1.79E-05,1,7.87E-06,1.47E-16,1.25E-06,1.90E-06,0.334067196,8.74E-06,1,0.338397413,0.999962568,0.057765577,0.845482767,0.199349165,0.003278119,1.59E-09,0.000476682,4.85E-09,2.34E-11,0.392490506,1.57E-10,2.40E-17,7.50E-08,8.44E-15,1.86E-13,1.50E-12,8.68E-12,,,,,,,,,,,,,,,
