smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,430.24,446.2893207,0.964038304,6,3,104.06,4,4,14,6,0,21,0.19047619,8,1,0.361,6.259,0.68,111.238,3.616,"[(1, 2, 4, 5, 6, 7)]",['-'],['-'],['-'],0,0,1,0,-3.901958153,2.678814323,2.350669415,201.9807081,319.3179538,7.971670166,5.760647314,-5.091194159,-4.81965493,0.428558379,0.074267261,0.807016432,0.191242278,0.959375154,0.998770027,0.997445241,0.995371163,0.836253464,0.00238985,0.578750253,0.02402184,0.892182887,87.83432937,0.170894587,14.93366048,5.87E-07,0.000116608,0.003110382,0.002904954,0.067085348,0.024369681,8.58E-05,3.48E-06,0.000788887,0.130254179,0.9895069,1.52E-08,0.901723862,0.69820565,8.623916857,1.430803351,1.779095767,4.151376463,5.805996742,5.154159861,0.030183956,0.205609262,0.315984368,0.530826092,0.387474746,0.466608077,0.947070181,0.87290889,0.060485952,0.864037097,0.496032387,0.633892655,0.242124766,0.597606063,0.320285439,0.732772171,0.769672632,0.084985659,0.073249064,0.227381364,0.00013336,0.005571423,4.72E-05,0.041250937,0.025077328,0.000129553,6.54E-05,0.014275988,0.000677295,0.000587475,0.00128453,0.000801364,"[(11, 12, 13, 14)]",['-'],['-'],['-'],"[(11, 12, 13, 14), (1, 2, 4, 5, 6), (14,), (8, 7, 6, 4)]","[(1, 2, 4, 5, 6, 7), (1, 2, 4, 5, 6), (20, 19, 21), (11, 12, 13, 14), (1,)]","[(1, 2, 4)]","[(1, 2, 4, 5, 6), (15, 16, 17, 18)]",0.343,0.025,0.014,0,0.314,0.067,0.4
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,318.07,305.4551013,1.0412987,6,3,95.5,6,2,6,7,0,16,0.375,0,0,0.446,1.995,0,13,-1.008,"[(3, 2, 1, 0, 20), (9, 10, 11, 12), (12, 13, 14, 15, 16, 17, 18)]","[(1, 20, 21, 0)]",['-'],['-'],0,0,0,0,-2.985755562,1.370502383,1.041042891,205.1621834,311.8663453,7.181515021,2.762725619,-5.765298838,-4.143235137,0.123966463,0.906377971,0.009350442,4.57E-05,0.005333781,0.037084401,0.365124762,0.830980182,0.99549377,0.000246769,0.981186509,0.009275718,0.239012167,93.99200229,-0.1316816,5.62652482,0.99665606,0.000943947,0.024349451,5.79E-05,0.381369919,0.000796396,0.000930333,0.00012511,0.075982191,0.035844307,0.010199614,3.42E-06,0.96360153,0.051158663,6.539375855,0.953412409,0.643584526,3.36017064,4.958256069,4.366904117,0.250333041,0.153496683,0.998111248,0.56708616,0.039220147,0.035535391,0.970680118,0.558497965,2.19E-07,0.011802655,0.00385451,0.962813854,0.005951639,0.19749558,0.488266379,0.64908886,0.999996305,0.206791684,0.154243618,0.624584675,0.061302897,0.634293616,0.124061927,0.000929196,0.074969761,0.000820858,0.00068488,0.120369665,0.004183221,0.000878966,0.513382375,0.00390494,['-'],"[(1, 0, 2, 3)]","[(20,)]",['-'],"[(13, 12), (3, 2, 1, 0, 20), (13, 12), (2, 3, 4), (4, 3, 2, 1)]","[(3, 2, 1, 0, 20), (3, 2, 1, 0, 20), (3,)]","[(20, 1, 0, 2, 3), (1, 0, 20, 21), (12, 13, 14, 15, 16, 17, 18), (3, 2, 1)]","[(21,), (21,), (13, 12)]",0.902,0.702,0.203,0.81,0.518,0.594,0.99
O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,284.06,273.0304909,1.04039662,5,1,76.22,3,3,6,6,0,18,0.166666667,0,0,0.799,1.878,0,16,-1.722,['-'],['-'],['-'],['-'],0,0,0,0,-4.053622448,2.475279418,3.448149298,217.1817427,332.8602005,4.093906234,0.812803728,-4.739590582,-4.726973652,0.006533546,0.961523294,0.006901504,1.31E-06,0.000635564,0.001352131,0.008344889,0.075257249,0.025997028,0.340349227,0.999225974,0.848823071,0.950948834,98.65449931,-0.825793903,0.823032257,0.073032811,0.5495134,0.14675203,8.20E-05,0.438228935,0.011592061,1.48E-05,7.66E-05,0.007542242,2.17E-05,0.000201598,1.56E-08,0.999118865,0.002635911,0.910903304,1.252838831,0.492310743,2.975172816,3.98996181,3.459328805,0.103473276,0.1408564,0.985883534,0.50914669,0.374218076,0.215766728,0.182968229,0.416329175,0.024246098,0.9556669,0.755250692,0.82719028,0.609128952,0.65943861,0.515218556,0.861407459,0.812867343,0.040487152,0.030760897,0.067188166,0.978076518,0.981059372,0.929375887,0.045809839,0.9902125,0.001119284,0.980526507,0.718403101,0.998901129,0.003844039,0.864490807,0.007081486,"[(17,)]","[(12, 13, 14, 15, 16, 17, 18)]",['-'],['-'],['-'],"[(17, 18)]",['-'],['-'],0.087,0.986,0.554,0.431,0.134,0.804,0.027
OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,163.08,149.9335797,1.087681627,5,5,92.95,1,1,6,5,0,6,0.166666667,4,0,0.285,4.014,1,19.833,2.442,['-'],['-'],['-'],['-'],0,0,0,1,0.381192569,-1.25844705,-1.886461055,117.1864085,256.2853377,7.319111604,6.858526034,-5.973896499,-4.964414562,0.999201715,0.000489757,0.549320161,0.03737247,0.108499289,0.053523839,0.75173451,0.214607611,0.114614569,0.032907531,0.014527234,0.001176201,0.185839415,24.4859601,-0.503567485,83.59301397,0.000503741,6.94E-06,2.97E-06,0.000259865,0.000530359,0.220624581,0.00496403,5.62E-05,4.02E-05,1.03E-05,0.066199891,4.25E-11,0.858375013,0.107060388,3.457889199,2.282539475,0.14989396,1.408769216,2.544343922,1.854635972,0.041926082,0.354652852,0.023146527,0.413022935,0.084390342,0.011633794,0.572264969,0.066495776,0.069552973,0.846963704,0.043037958,0.335220218,0.021525998,0.904379666,0.239389822,0.562799633,0.010927114,0.042690303,0.013347925,0.02210382,0.009602208,0.057815544,0.003648905,0.000107184,0.558192074,0.004135417,4.17E-06,0.004076453,0.00060097,0.000966713,0.000661317,0.000625817,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],0.046,0,0.056,0.001,0.213,0.252,0.215
CC(C)(C)C(=O)OCOP(=O)(COC1(Cn2cnc3cnc(N)nc32)CC1)OCOC(=O)C(C)(C)C,527.21,492.7128759,1.070014659,13,2,166.98,15,3,9,14,0,16,0.9375,0,0,0.258,3.58,0.682,58.378,-0.032,['-'],"[(6, 7, 8)]",['-'],['-'],1,0,1,1,-3.254092631,2.360245141,2.049750672,119.4270379,262.9560944,8.294987309,5.945873871,-5.299182566,-4.885065185,0.785332799,0.058353048,0.016989594,0.002486587,0.00029701,0.002914846,0.003170907,0.367870808,0.984567106,0.004218568,0.380405456,0.34461537,0.525188684,48.53353036,-0.026355881,45.61009194,0.000738148,4.42E-10,0.072307073,0.010212138,4.50E-06,1.12E-09,9.51E-07,4.74E-12,0.998568892,0.999557436,1,1.24E-12,0.721451283,0.249213651,5.906384578,0.744494053,0.568158514,3.306769762,5.042383621,4.344815945,0.060247123,0.025728118,0.925249398,0.20226489,0.009437181,0.998245597,0.918267012,0.999967217,7.56E-06,0.001074634,0.232610136,0.881415606,0.99959594,0.928697288,0.078926004,0.999999166,0.999988675,0.62421155,0.00031221,0.838194072,0.006334821,2.25E-05,3.42E-06,6.75E-09,0.017580161,4.79E-10,6.17E-09,1.36E-05,2.67E-09,6.17E-11,7.51E-05,6.77E-09,"[(11, 12, 13), (1,)]",['-'],"[(11, 9, 10, 8, 27, 28)]",['-'],"[(21, 22), (21, 22)]",['-'],"[(14, 15, 16, 17, 18, 24)]","[(21, 22), (21, 22), (21, 22), (21,), (11,), (21, 22)]",0.006,0,0.008,0.324,0.011,0.623,0.069
CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,283.13,291.7383687,0.970492847,5,2,66.64,3,3,12,5,0,17,0.176470588,0,0,0.686,2.252,0.25,36,-0.821,"[(15, 14, 13, 12, 11, 10, 9, 8, 18, 17, 16)]",['-'],['-'],['-'],0,0,0,0,-2.760548496,1.645671228,1.486820332,148.7846271,311.2652844,9.933064324,7.072511444,-5.396097675,-4.919623939,0.059465766,0.208515242,0.990842223,0.008374989,0.050615251,0.379076898,0.894844934,0.228189915,0.102726139,0.638295531,0.047493968,0.840668321,0.601109147,73.02473868,0.953341537,23.31051228,0.990028918,0.473805189,0.241761729,0.990363061,0.385751873,0.258927524,0.005054137,0.123333022,0.511206567,0.000103964,0.898425519,9.87E-05,0.887898564,0.201257899,10.71692353,1.25707759,0.408440676,3.10399806,4.425744334,3.729603048,0.504468858,0.64397639,0.985236943,0.991284251,0.488490909,0.281533331,0.910708308,0.968518853,2.16E-06,0.039440461,0.781855464,0.889923275,0.994573891,0.715937555,0.986700296,0.876796663,0.999987483,0.204358578,0.058212426,0.531697392,0.004816989,0.006939502,2.59E-05,0.019514415,0.004077588,3.81E-05,1.51E-07,0.009105214,0.000306988,0.005828038,0.023406431,0.097824298,"[(1,)]","[(18, 0)]",['-'],['-'],"[(14, 15), (14, 15), (3, 1, 0, 2), (8, 6, 7, 5, 19, 20)]",['-'],"[(15, 14, 13, 12, 18, 17, 16)]","[(14, 15), (18,), (14, 15), (18,), (18, 0), (14, 15), (14,), (9, 10, 11, 12, 18, 8, 17, 16, 14, 13), (14, 15)]",0.14,0.002,0.919,0.494,0.007,0.018,0.091
[O-][n+]1cccc(C(Cl)=NOC[C@H](O)CN2CCCCC2)c1,313.12,297.6135291,1.052102708,6,1,72,6,2,6,7,0,13,0.461538462,1,0,0.369,3.419,0.571,38,-1.098,['-'],"[(6, 8, 7)]",['-'],['-'],0,0,0,0,-2.033155981,0.824114392,0.498542296,169.7142058,297.4917123,8.64094052,6.031068953,-5.409708743,-4.800084317,0.137728661,0.193102032,0.209373921,4.48E-05,0.023426175,0.014685392,0.049461365,0.000859031,0.000292464,0.55123347,0.95046562,0.631731153,0.836201191,45.83536448,-0.125727902,51.32704459,3.01E-08,1.55E-05,9.87E-09,0.493211657,1.48E-10,1.28E-09,0.266132325,0.00020034,0.000549607,0.315182269,0.757757306,6.35E-11,1.57E-05,0.292504132,7.532084322,1.290824374,0.613501865,3.183229917,4.536822654,3.84624377,0.383109719,0.352060586,0.129604802,0.439910561,0.694178641,0.959809363,0.999847293,0.244926661,0.967174351,0.969580293,0.998603642,0.293771476,0.529445827,0.091019221,0.078597501,0.541211784,0.960612893,0.125795037,0.028852182,0.386899799,0.004024695,0.003137318,0.000578812,0.001280738,0.056927636,5.90E-05,3.48E-06,0.020722972,0.000383423,0.050967615,0.000507252,0.005359853,"[(1,)]",['-'],"[(7, 6, 8), (8,)]",['-'],"[(5, 6, 8, 7)]",['-'],"[(6, 8, 7), (6, 8)]",['-'],0.087,0,0.161,0.377,0.003,0.008,0.033
CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)[C@H](Cc3ccccc3)NC(=O)[C@@H]3CNCCCC[C@@H](C(=O)O)NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H]([C@@H](O)C(=O)O)NC(=O)[C@H](CSC[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CS[C@H]4C)C(=O)N[C@@H](CS[C@H]2C)C(=O)N3)NC1=O,2011.84,1925.925486,1.044609469,48,29,760.09,19,8,49,51,0,117,0.162393162,20,1,0.039,8.92,0.551,246.957,0.551,"[(96, 95, 94, 92, 93), (95, 96, 97)]",['-'],['-'],['-'],1,0,1,1,-2.939615001,-0.157137002,-0.95750682,235.5696198,308.0638645,4.316527544,6.378823719,-6.185020334,-5.57294211,0.97892499,0.20535554,0.770973861,0.206427157,0.987951524,0.999998522,0.999999067,0.99999845,0.999956727,1.97E-09,0.999998689,1.08E-16,0.007699355,-17.12823626,-0.744402064,158.0769863,0,0,1.57E-33,0.99998951,0,2.58E-25,0,1.03E-21,1.45E-06,2.41E-17,2.60E-30,0,3.59E-38,8.72E-13,0.569526157,4.693352975,0.097232239,2.584824835,4.447983853,3.234764762,2.25E-06,1.77E-07,0.10989631,0.000407908,0.39483729,0.378160864,1,1.06E-07,0,3.26E-16,0.05977245,0.60656333,0.999999762,0.904249609,5.62E-07,0.999999881,1,0.258953929,3.37E-08,2.70E-06,4.85E-20,4.04E-15,2.33E-09,6.33E-13,9.66E-11,2.45E-18,4.38E-20,0.977693439,7.08E-09,7.47E-17,1.04E-17,0.003410119,,,,,,,,,,,,,,,
CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)O)CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)CNC1=O,3503.68,3355.997685,1.044005488,96,69,1593.12,103,5,53,99,0,117,0.88034188,29,1,0.011,9.736,0.593,294.32,0.352,"[(146, 145, 65, 63, 64), (195, 194, 193, 192, 191, 197, 196), (29, 30, 31)]","[(21, 23, 70, 71, 76, 77, 112, 113, 142, 144, 162, 163, 198, 200)]",['-'],['-'],1,0,1,1,-5.755057169,-6.113219545,-7.025781202,325.3567777,841.6253805,-6.776349026,7.411831614,-6.727759917,-4.323398747,1,3.00E-15,1,1,1,1,1,0.999803722,1,2.64E-30,8.87E-17,2.16E-27,1.57E-09,-32.22977657,-0.691649761,128.0227249,0,0,0,7.83E-07,0,0,0,8.11E-19,1.31E-35,6.10E-30,0,0,0,2.41E-18,-0.640069567,7.93292957,-0.081552456,3.045571844,5.781456791,4.253408307,0.007121277,4.40E-10,3.57E-05,0.003945056,0.0001071,3.49E-05,1,0.000126288,0,1.42E-37,0.001815408,5.29E-05,0.987786412,0.999999881,1.19E-11,1,1,1.21E-05,1.47E-19,1.69E-07,1.68E-26,2.34E-18,1.45E-06,3.33E-26,3.53E-13,5.28E-22,8.12E-33,0.991249919,2.18E-12,6.44E-23,1.69E-28,2.00E-05,,,,,,,,,,,,,,,
CC(C)c1cc(Oc2c(Br)cc(NC(=O)CC(=O)O)cc2Br)ccc1O,484.95,375.1947375,1.29252879,6,3,95.86,7,2,6,8,0,14,0.5,0,0,0.485,2.418,0.222,16,-0.324,"[(25, 24, 23, 22, 5, 6, 4, 3), (8, 9), (6, 5, 4, 3, 24, 23, 22)]",['-'],['-'],['-'],0,0,1,0,-4.586175177,3.090897066,4.548697098,158.1198,356.6312715,6.594190104,1.64035733,-5.588971583,-4.973118508,0.981332064,0.001287099,0.000208523,0.001341105,0.001701772,0.006753802,0.908631437,0.91894424,0.924279809,0.087342672,0.913247168,0.080533147,0.977381825,98.65485421,0.094650646,1.134622314,0.00207271,5.31E-05,0.005250621,0.000925361,0.916608334,0.00252128,4.64E-08,2.64E-06,0.000156141,0.032616973,0.068580568,7.17E-12,0.980069518,4.24E-05,1.471607428,1.403495472,0.711710426,3.589215519,4.879027295,4.52722436,0.040609494,0.230810776,0.992281973,0.326233476,0.603981972,0.87944603,0.780229688,0.417786241,0.011079179,0.983799815,0.526904523,0.496543169,0.283327788,0.313574135,0.088819459,0.673028588,0.89405179,0.04657457,0.086773135,0.325908333,0.656937361,0.00684264,0.00049822,0.002395003,0.051000606,7.03E-05,0.014771036,0.382400692,0.000536986,0.019608155,0.398651868,0.012396277,['-'],['-'],['-'],['-'],"[(11, 12), (11, 12), (11,), (15, 13, 14, 12, 11)]","[(8, 9)]","[(12, 11, 10, 8, 7, 20, 19), (25, 24, 23, 22, 5, 4, 3)]","[(11, 12)]",0.595,0.42,0.105,0.92,0.045,0.721,0.006
