smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,404.12,410.0104614,0.985633388,5,0,63.68,6,4,6,6,0,25,0.24,1,0,0.464,3.406,0.13,64.615,0.102,"[(4, 5, 7)]",['-'],['-'],"[(2, 1, 0, 22, 15, 13, 14)]",0,0,1,0,-3.580805021,1.587715051,1.434204695,203.4143562,337.4753452,6.58340798,2.500630444,-4.913260679,-4.476119665,0.066463351,0.096104749,1.52E-10,0,0,0,0,1.80E-05,1.51E-05,7.70E-13,0.999972224,0.000971762,0.016492497,97.91775241,-0.814712197,1.600454773,0.000196674,0.42892763,0.00195008,0.999976993,0.001573669,0.208361179,2.38E-08,5.63E-10,0.046810266,0.999999762,0.000133568,9.75E-05,0.999812901,0.140342608,3.348706275,0.81117743,1.397802603,3.99705144,5.285392336,4.872536104,0.044551883,0.45418185,0.793725312,0.970701039,0.821039617,0.465932727,0.989507854,0.927523613,1.17E-06,0.022806164,0.223638773,0.8299914,0.418661892,0.054079812,0.729495645,0.093285255,1,0.013771206,0.002377097,0.944127202,0.417857081,0.51345247,0.009358007,0.00739929,0.102566086,0.000573632,0.00012695,0.202009678,0.000793865,0.097572535,0.066666916,0.110598035,['-'],"[(15, 22)]","[(5,)]",['-'],"[(2, 1, 0, 22, 23)]",['-'],"[(15, 16, 17, 18, 19, 20, 21), (5,), (5,)]","[(15, 22), (16, 15)]",0.501,0.001,0.028,0.206,0.4,0.278,0.003
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,423.06,378.5768518,1.117500972,9,2,125.9,9,3,8,11,0,19,0.473684211,2,0,0.366,3.406,0.353,61.957,-0.319,"[(18, 17, 15, 16), (26, 25, 13, 11, 12), (17, 18, 19)]","[(11, 12, 13, 25, 10)]",['-'],['-'],0,0,1,0,-1.492270703,0.017314313,-0.367408758,177.4110403,281.8315303,3.481493201,2.336148927,-5.803377739,-5.264546679,0.985667586,0.966998458,0.065336354,0.964788444,0.877123363,0.995003982,0.947295263,0.999026895,0.990770817,0.01080492,0.99045521,6.23E-06,0.967144907,44.55619363,-0.842514496,61.64886856,2.92E-06,2.82E-05,0.050460473,1.51E-08,0.002655969,0.001097871,0.000519202,1.09E-05,0.999981523,0.000878331,0.032836776,1.68E-16,0.324211657,0.293113023,1.678587917,1.012354045,0.21089585,2.800357445,4.541509747,3.738082487,0.123730041,0.060159542,0.999970436,0.187514618,0.02450143,0.00034992,0.999997139,0.096451879,2.15E-06,0.618803978,0.002268026,0.323539674,0.000562209,0.299319327,0.738470912,0.999085069,0.998396337,0.019293386,9.62E-05,0.003008356,0.006195808,0.064733669,0.022420999,0.000659447,0.064894296,0.004858379,0.000119045,0.330661118,0.008659695,0.186491549,0.000908959,0.071117565,"[(22,)]",['-'],['-'],['-'],"[(10, 25, 13, 11, 12), (5, 4, 27, 6, 7, 8), (5, 4, 3, 1), (13, 11, 12, 10, 25), (0, 1, 2, 3, 4, 5)]","[(5, 6, 7, 8, 9), (5,)]","[(12, 11, 13, 25, 10, 6), (1, 3, 4, 5, 27, 26, 25, 13, 14, 15), (1, 3, 4, 5, 27, 26, 25, 13, 11, 10, 6), (5, 6, 7)]","[(6, 5, 4, 3)]",0.077,0,0.015,0.013,0.02,0.885,0.017
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,363.09,336.6180741,1.078640834,8,5,132.96,5,3,8,9,0,18,0.277777778,3,0,0.56,3.498,0.312,65.714,0.485,"[(23, 22, 9, 7, 8), (19, 18, 17, 16, 15, 21, 20), (22, 23, 24)]","[(7, 8, 9, 22, 6)]",['-'],['-'],0,0,0,0,-1.424919523,0.412604931,-0.21918446,174.1772781,292.0586706,4.336489908,4.536105504,-6.388113274,-6.224369404,0.99750936,5.57E-06,0.967605889,0.000152588,0.000946701,0.000926018,0.055806816,0.077482462,0.992531478,0.001450236,0.059666041,1.15E-07,0.832350314,37.68839134,-0.654475911,48.15685826,9.04E-07,1.98E-07,2.31E-05,0.236361131,4.88E-08,6.12E-07,0.000599706,0.923860312,0.01158316,0.000335931,0.003272099,1.12E-11,1.30E-05,0.116854385,2.435448131,1.136640307,0.149838221,2.645118397,4.097835791,3.169337862,0.064838663,0.085645683,0.992499292,0.106428578,0.007889886,0.000954495,0.999977708,0.076980725,0.000730554,0.764336765,0.005873858,0.830147564,0.003742191,0.86786449,0.718260586,0.99154377,0.999903202,0.010911355,0.000106626,0.003090723,0.016838865,0.227362603,0.003859052,0.000668166,0.00705601,0.001388893,9.46E-06,0.836077809,0.001466148,0.003050995,0.000229511,0.00314872,['-'],['-'],['-'],['-'],"[(6, 22, 9, 7, 8), (1, 0, 24, 2, 3, 4), (9, 7, 8, 6, 22), (13, 11, 12, 10, 9, 7)]","[(1, 2, 3, 4, 5), (1,)]","[(8, 7, 9, 22, 6, 2), (1, 2, 3), (19, 18, 17, 16, 15, 21, 20)]",['-'],0.543,0.011,0.257,0.049,0.069,0.916,0.084
CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,1269.44,1186.798789,1.069633717,32,17,510.14,19,7,27,33,0,62,0.306451613,15,1,0.033,7.041,0.482,194.964,0.502,"[(57, 56, 55, 54, 53, 64, 58, 59), (60, 61, 62), (5, 6, 7, 8, 9, 87, 88)]","[(22, 23, 24, 25, 30, 31, 39, 40, 49, 50, 51, 52, 70, 71)]",['-'],['-'],1,0,1,1,-2.878934912,1.118485527,0.186050071,221.0596711,343.0458693,4.318869064,5.984225333,-6.15426638,-5.595695515,0.996204913,0.222645923,0.967526317,0.972036242,0.995456406,0.99999954,0.99999983,0.999997973,0.999999881,0.011217375,0.990157247,7.71E-13,0.008211911,92.83758394,-0.335958356,4.153211063,2.36E-32,7.87E-20,5.80E-28,1.71E-15,2.20E-23,1.15E-08,1.59E-25,2.00E-22,2.45E-21,5.48E-22,2.71E-06,0,1,7.11E-06,0.826025183,3.588399095,0.494702188,3.277375325,4.92362527,4.272237992,0.001684196,0.000165419,0.999999881,0.000644043,0.000103499,0.822928429,0.996920943,0.000273846,9.40E-25,5.31E-08,0.029396098,0.935649872,0.000100649,0.999929786,0.119491838,0.999999523,1,0.597149134,0.000180327,0.014801322,2.22E-05,1.99E-05,0.001000499,4.56E-05,0.053149737,4.00E-07,2.07E-08,0.029525459,0.000396778,1.03E-09,4.87E-05,0.021747177,,,,,,,,,,,,,,,
CN(C)CCC=C1c2ccccc2COc2ccccc21,279.16,312.8425763,0.892333784,2,0,12.47,3,3,15,2,0,18,0.166666667,0,1,0.843,2.285,0.263,31.25,-0.052,['-'],['-'],['-'],['-'],0,1,0,0,-3.741158501,3.271538494,3.927658627,145.29397,280.6916814,10.59197768,8.409560498,-4.545663489,-4.820845201,0.009196548,0.995000899,0.934569836,8.34E-07,0.002054751,0.001810968,0.835214749,0.065582745,0.04533739,0.046510942,0.997869253,0.999978542,0.958385229,85.18163554,0.991503772,14.81681349,0.86878103,0.999978781,0.000160984,0.999999285,3.68E-05,0.987011075,0.99978441,0.999523759,0.007932258,0.999999762,0.005463136,0.984909356,4.51E-07,0.98988241,13.71526594,6.460835252,1.697191747,3.814108815,4.763756994,4.290798505,0.826131582,0.816415787,0.144182444,0.675434232,0.814233661,0.723377883,0.760910869,0.644081235,0.000188605,0.014590282,0.914539516,0.840213656,0.906395316,0.689754963,0.526931047,0.659684122,0.660938442,0.090617023,0.318199873,0.496188253,0.033999927,0.077170983,0.003589028,0.682821095,0.107359901,0.000496146,7.15E-05,0.201899201,0.018729636,0.009659646,0.023714777,0.497389257,"[(1,)]",['-'],['-'],['-'],"[(3, 1, 0, 2), (12, 13, 14, 15)]",['-'],['-'],['-'],0.419,0.038,0.116,0.092,0.083,0.416,0.965
NCCCNCCSP(=O)(O)O,214.05,181.7368655,1.17780176,5,5,95.58,7,0,0,7,0,1,7,0,0,0.345,3.024,1,0,0.294,['-'],"[(8, 7)]",['-'],['-'],0,0,0,0,-0.05676571,-1.254627586,-3.562687042,206.9142151,323.5926946,5.107860099,8.202828307,-6.177323742,-5.471620089,0.483323038,0.625632048,1.60E-06,0.584632725,0,0.000138998,2.06E-05,0.999531031,0.999462664,0.000109701,0.980017304,1.76E-05,0.02173005,8.115159619,-0.880132776,93.54208591,6.88E-06,4.84E-13,6.26E-08,1.07E-05,1.88E-06,0.158698201,0.043462437,0.002271597,1.35E-09,8.47E-10,3.04E-06,1.35E-17,4.56E-06,0.005605146,4.76517789,1.493481758,0.09767912,2.52638716,3.857371489,3.22807511,0.208394393,0.113748156,0.123352394,0.752078354,0.579853237,0.160687193,0.999487162,0.017533362,0.227962002,0.063228287,0.431075305,0.276565254,0.039872877,0.213404238,0.175717354,0.986880541,0.999018192,0.0349847,0.044123776,0.094237775,0.001268996,0.027096147,0.002363531,9.56E-05,0.329320103,0.002040034,0.000237733,0.048016571,0.001538502,2.31E-05,0.000111095,3.34E-05,['-'],['-'],['-'],['-'],"[(1, 0)]",['-'],['-'],['-'],0.007,0.001,0.023,0.01,0.479,0.991,0.335
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,303.91,220.4611485,1.378519535,6,4,120.32,2,1,6,10,0,10,0.2,0,0,0.815,2.326,0,13,-1.561,"[(1, 2, 3, 0)]",['-'],['-'],['-'],0,0,0,0,-3.020053353,0.857135013,0.613338907,244.2546015,343.0579791,7.352641433,2.67966976,-5.032786196,-4.81857289,0.997628987,0.013243288,0.000189108,0.000171542,0.000139117,6.91E-05,0.000200927,0.575417876,0.523300052,3.15E-05,0.927365005,0.005780721,0.495636493,72.59044992,0.03106606,31.12323606,7.62E-08,1.91E-06,6.11E-09,7.95E-10,2.24E-05,0.001701341,6.57E-09,1.34E-06,1.25E-06,1.06E-05,4.29E-05,1.71E-13,0.320961684,0.079143487,4.332224172,1.021241799,0.573498067,3.092281312,4.161177891,3.896478454,0.070398562,0.076406911,0.999975324,0.180009961,0.316220164,0.934452355,0.002181469,0.544908583,0.004369145,0.510214746,0.3275958,0.940134764,0.073361404,0.341510594,0.424046487,0.006986046,0.999900579,0.030096237,0.001297525,0.295585871,2.02E-05,0.022622295,0.000249247,4.09E-07,0.009219466,1.70E-05,1.46E-06,0.013690869,4.92E-08,1.62E-08,0.000990493,4.34E-07,"[(6,)]",['-'],['-'],['-'],['-'],"[(6, 7)]",['-'],['-'],0.023,0,0.022,0.019,0.931,0.013,0.991
O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,404.02,348.0305368,1.160875145,8,4,132.8,8,2,6,11,0,16,0.5,2,0,0.489,3.554,0.143,30,-0.744,"[(1, 0), (9, 8, 7, 6, 5, 4, 24, 23), (9, 10, 11), (4, 5, 6, 7, 8, 23, 24)]",['-'],['-'],['-'],0,0,1,0,-1.932950839,0.414813294,-1.440025696,291.499432,357.4643737,1.952448493,3.178480575,-5.693674337,-5.054410914,0.99846065,0.003918046,0.000479395,4.43E-05,9.45E-05,0.000582576,0.120807946,0.007708921,0.000587798,2.27E-05,0.999948859,0.000626954,0.023667805,88.83430548,-0.514022027,7.564430102,8.60E-11,1.42E-06,1.59E-08,0.563761055,4.31E-07,0.040430959,0.001824115,1.27E-08,0.003710195,0.000671024,2.82E-06,5.26E-13,0.271235883,0.24400498,0.924786877,1.433905201,0.143076515,2.613480108,3.495933311,3.28317375,0.056091826,0.055945173,0.999964714,0.0028126,0.002609418,0.029552113,0.145083338,0.212345272,0.000194952,0.389589965,0.023841022,0.926561296,0.007783843,0.617119253,0.277598172,0.994528711,0.980472147,0.004428384,0.001455161,0.047087394,0.010858759,0.31968832,0.235043749,0.000188882,0.196898252,0.007254833,0.007688401,0.011509316,9.05E-06,6.51E-05,0.009386274,1.49E-05,['-'],['-'],['-'],['-'],"[(5, 4), (5, 4)]","[(1, 0)]","[(4, 5, 6, 7, 8, 23, 24), (9,)]","[(5, 4)]",0.288,0.003,0.01,0.251,0.411,0.586,0.533
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1,281.18,315.4790352,0.89127951,2,0,12.47,4,3,6,2,0,18,0.222222222,0,0,0.843,1.932,0.368,33.385,-0.241,['-'],['-'],['-'],['-'],0,1,0,0,-2.750385255,2.816582713,3.207689987,157.5405871,263.8375045,10.17458061,8.477993408,-4.636143427,-4.706153817,0.499819934,0.27407515,0.141115114,0.000272453,0.003565669,0.16554147,0.797818065,0.769469976,0.988464296,0.497690439,0.405642778,0.968177021,0.844967902,97.88851789,0.80476801,2.197547541,0.001303955,0.988965809,0.000228717,0.999954343,0.001486123,9.85E-06,0.999987841,0.921870053,0.003352204,0.999678254,0.609129608,0.870500326,0.000682739,0.051795173,10.58798407,2.118108312,1.926881981,3.562195451,4.813316307,4.108091988,0.953883946,0.837361991,0.002909426,0.295088917,0.86232084,0.939759195,0.536493421,0.040420182,4.41E-05,0.003040233,0.955096841,0.92474103,0.987870395,0.481511861,0.24588798,0.655404925,0.574021816,0.033723716,0.341022879,0.492456287,0.00353869,0.051314883,0.038337599,0.049356628,0.209687263,0.007399139,0.0070598,0.051734,0.651448965,0.005752461,0.21453701,0.051992983,"[(4, 5, 6)]",['-'],['-'],['-'],['-'],['-'],['-'],['-'],0.22,0,0.049,0.469,0.062,0.728,0.525
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,435.07,392.5241799,1.108390317,8,2,112.74,5,4,7,10,0,22,0.227272727,3,0,0.709,3.558,0.368,89.308,-0.333,"[(25, 22, 21, 20, 19), (21, 20, 16, 17, 18), (20, 21, 22)]","[(17, 18, 16, 20, 19)]",['-'],['-'],0,0,1,0,-3.608138936,1.851657473,2.108371698,187.2532146,285.3339596,3.403934487,1.724445205,-5.57512326,-5.028089776,0.069239505,0.118453987,0.007113291,7.75E-06,0.000841975,0.018899322,0.895583153,0.860168219,0.604211807,0.000689794,0.996055007,0.994921505,0.930706441,95.12791109,-0.911814119,3.710258231,3.60E-08,0.133207098,0.001741633,0.999919176,8.95E-06,0.006738105,4.86E-05,1.49E-06,0.000359929,0.016832702,0.004686231,3.16E-08,0.000712579,0.167278141,1.804123831,1.212080684,1.081145113,3.816335484,5.381625135,4.929835601,0.072923012,0.146830961,0.999984741,0.079161733,0.011191078,0.001288165,0.999969721,0.083297245,6.49E-07,0.641326249,0.029642992,0.89509666,0.001691992,0.799683213,0.930587173,0.993973076,0.999939084,0.022632359,0.001528578,0.017580235,0.0437437,0.200045139,0.016088564,0.056626871,0.110319428,0.018962299,0.008393846,0.735669613,0.027506547,0.11513339,0.043262478,0.042806815,"[(10,)]","[(5, 6, 7, 8, 9, 10, 11)]",['-'],['-'],"[(19, 20, 16, 17, 18), (16, 17, 18, 19, 20), (12, 13, 14, 15, 16, 17)]","[(10, 11)]","[(18, 17, 16, 20, 19, 25), (13, 15, 16, 17, 19, 25, 22, 21, 20)]",['-'],0.03,0.013,0.248,0.077,0.124,0.955,0.077
