smiles,MW,Vol,Dense,nHA,nHD,TPSA,nRot,nRing,MaxRing,nHet,fChar,nRig,Flex,nStereo,gasa,QED,Synth,Fsp3,MCE-18,Natural Product-likeness,Alarm_NMR,BMS,Chelating,PAINS,Lipinski,Pfizer,GSK,GoldenTriangle,logS,logD,logP,mp,bp,pka_acidic,pka_basic,caco2,MDCK,PAMPA,pgp_inh,pgp_sub,hia,f20,f30,f50,OATP1B1,OATP1B3,BCRP,BSEP,BBB,MRP1,PPB,logVDss,Fu,CYP1A2-inh,CYP1A2-sub,CYP2C19-inh,CYP2C19-sub,CYP2C9-inh,CYP2C9-sub,CYP2D6-inh,CYP2D6-sub,CYP3A4-inh,CYP3A4-sub,CYP2B6-inh,CYP2B6-sub,CYP2C8-inh,LM-human,cl-plasma,t0.5,BCF,IGC50,LC50DM,LC50FM,hERG,hERG-10um,DILI,Ames,ROA,FDAMDD,SkinSen,Carcinogenicity,EC,EI,Respiratory,H-HT,Neurotoxicity-DI,Ototoxicity,Hematotoxicity,Nephrotoxicity-DI,Genotoxicity,RPMI-8226,A549,HEK293,NR-AhR,NR-AR,NR-AR-LBD,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NonBiodegradable,NonGenotoxic_Carcinogenicity,SureChEMBL,LD50_oral,Skin_Sensitization,Acute_Aquatic_Toxicity,FAF-Drugs4 Rule,Genotoxic_Carcinogenicity_Mutagenicity,Aggregators,Fluc,Blue_fluorescence,Green_fluorescence,Reactive,Other_assay_interference,Promiscuous
O=c1[nH]oc2c1CCNC2,140.06,129.5205096,1.081373139,4,2,58.03,0,2,9,4,0,11,0,0,0,0.516,3.457,0.5,24,0.431,['-'],['-'],['-'],['-'],0,0,0,1,-0.445170619,-0.643384962,-1.480296322,194.9476122,280.3827971,8.713213082,7.019666175,-5.232737173,-4.820978132,0.729884923,0.065042011,0.384831786,0.226292729,0.145516694,0.517965227,0.64353779,0.770900786,0.906129301,0.352629244,0.499159545,0.477954179,0.848748982,11.29297186,0.078728711,91.06134187,0.003064943,0.884616911,0.000263742,0.294916451,8.01E-07,0.002563169,0.000178752,0.00261985,0.000116519,0.744687319,0.000330064,0.000217141,0.000139699,0.000418404,9.182404745,2.732768476,0.216599646,2.53781829,3.825351133,2.928174184,0.299174786,0.509886563,0.764171779,0.54880017,0.885735989,0.503005266,0.372518271,0.454889208,0.278194457,0.85029608,0.980492115,0.73598659,0.809749603,0.508415937,0.556123137,0.746021032,0.988459408,0.045207523,0.082015216,0.101659551,0.030368391,0.001270776,0.000864911,0.011822582,0.106274426,0.003074477,0.000654983,0.051021222,0.023253189,0.212972075,0.000685774,0.018580114,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],0.002,0,0.013,0.121,0.05,0.095,0.324
Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1,454.24,486.5839796,0.933528474,3,0,17.4,6,6,9,4,0,32,0.1875,0,0,0.305,3.017,0.333,99,-0.704,['-'],['-'],['-'],['-'],0,1,1,0,-5.290055995,4.302864463,5.719655478,151.4577914,371.9194191,9.55888663,8.152273564,-4.90226808,-4.787946334,4.64E-05,0.999918818,0.076002084,2.38E-07,0.002337217,0.003350914,0.188553929,0.00321348,0.001145521,0.668185532,1,0.999994159,0.944826365,98.15536658,1.245401854,1.176883395,0.739937186,0.022097951,0.785707474,0.000948885,0.001810464,0.008516745,0.997700036,0.999930263,0.00216506,0.999849439,0.301750779,2.45E-05,0.994376779,0.926403522,6.117603454,0.169472436,2.256165929,4.293984506,5.943264787,5.280648666,0.998290002,0.973091483,0.049786586,0.436490148,0.977168083,0.985737443,0.118888728,0.33011356,7.67E-08,3.17E-05,0.994239926,0.916988194,0.997560143,0.633500636,0.473477483,0.996953011,0.999637008,0.10541191,0.783152521,0.964641213,0.071744077,0.019120719,0.290693045,0.395520091,0.442566901,0.012982339,0.208898619,0.935256779,0.381475151,0.76007092,0.89530468,0.756717205,"[(15, 18, 19), (1,)]","[(2, 3, 4, 32, 33, 1, 0)]",['-'],['-'],['-'],"[(1, 0)]","[(5, 4, 3, 2, 1, 33, 32), (7, 26, 31, 5, 6)]",['-'],0.999,0.124,0.352,0.881,0,0.052,0.12
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)C)cn2)nc(-c2ccnc(-c3nn[nH]n3)c2)nc1OCCO,605.18,566.0765715,1.069077984,15,3,200.11,12,5,6,16,0,31,0.387096774,0,0,0.187,3.137,0.222,30,-1.006,"[(12, 13, 14, 11), (39, 38, 9, 10, 11, 24, 25, 37), (11, 10, 9, 38, 37, 25, 24), (1, 2, 3, 4, 5, 6, 7)]",['-'],['-'],['-'],1,0,1,1,-5.554524934,2.0653294,2.682470811,202.8596718,345.2556814,5.668071344,3.253822592,-5.747810948,-5.247124277,0.22054483,0.07887473,0.011777904,0.000436246,0.000147104,0.005283296,0.95889451,0.917997181,0.768100023,0.153905883,0.99988234,3.05E-05,0.781493247,98.21245581,-0.615690982,1.112216097,0.091266356,3.11E-06,0.135547519,3.46E-09,0.999992967,4.96E-07,1.57E-11,1.03E-16,0.068978712,0.999981284,0.004028462,6.89E-20,0.999999046,0.107459366,2.351759721,1.406383897,0.547750285,3.172601791,4.423926947,4.074725859,0.14528966,0.191930532,0.999626398,0.040922601,0.121608235,0.29123193,0.127084777,0.131785899,3.07E-09,0.023921508,0.1749302,0.864755809,0.132759526,0.889820158,0.557072043,0.734659016,0.999443471,0.037612148,0.034231,0.226766616,0.305228531,0.031986352,0.002404508,0.003066127,0.006263569,1.40E-06,0.022490459,0.194720313,0.003914108,9.00E-06,0.21270667,0.005604806,"[(23,)]",['-'],['-'],['-'],"[(10, 11), (10, 11), (3, 2, 1, 7, 8, 6, 5, 4)]",['-'],['-'],"[(10, 11)]",0.447,0.194,0.937,0.836,0.256,0.94,0.074
Nc1ncc2ncn(CC(CO)CO)c2n1,223.11,209.1258292,1.066869649,7,4,110.08,4,2,9,7,0,10,0.4,0,0,0.613,2.894,0.444,11,-0.336,['-'],['-'],['-'],['-'],0,0,0,0,-0.942787671,-0.800745219,-1.012796432,171.0103484,323.3075257,10.4395923,4.548719388,-6.036006491,-4.191602057,0.973032117,0.003126006,0.174147442,0.615483195,0.017447829,0.434150994,0.283003986,0.044868037,0.257271439,0.027585104,0.003427356,0.513789117,0.282691091,17.36682524,0.123157964,78.41009728,0.001204573,0.00175289,0.000324524,0.005512067,0.00762473,0.124291584,0.018368714,0.005835884,0.080427192,0.764463663,0.001926455,8.84E-07,0.20953086,0.436648101,7.056742034,1.876766914,0.091845266,2.143017034,3.74534646,2.673026447,0.041193936,0.159639418,0.743574321,0.832363069,0.077471912,0.07392101,0.87946105,0.890143752,3.24E-06,0.319331974,0.088293552,0.814686835,0.840320945,0.88167274,0.481281132,0.705474854,0.914023817,0.071283273,0.085378423,0.232792318,0.012778116,0.315810263,0.001078054,0.001804217,0.01829203,1.73E-05,0.000293061,0.811349273,0.001000853,0.007443633,0.015441014,0.000627227,['-'],['-'],['-'],['-'],"[(1, 0), (1, 0)]",['-'],"[(8, 7, 6, 5, 4, 14)]","[(1, 0), (1, 0), (1, 0), (1,), (1, 0)]",0.101,0.007,0.021,0.089,0.042,0.657,0.013
C/C=C(\C)C(=O)O[C@@H]1C[C@H]2[C@@H](CC=C3C[C@@H](O[C@H]4C[C@H](OC)[C@H](O[C@H]5C[C@H](OC)[C@H](O[C@@H]6O[C@H](C)[C@@H](O)[C@H](OC)[C@H]6O)[C@@H](C)O5)[C@@H](C)O4)CC[C@@]32C)[C@@]2(O)CC[C@H](C(C)=O)[C@@]12C,878.5,882.8801203,0.995038828,15,3,187.13,13,7,17,15,0,41,0.317073171,21,1,0.139,6.326,0.872,139.455,2.441,"[(1, 2, 4, 5, 6, 7)]",['-'],['-'],['-'],1,0,1,1,-3.935552116,3.105801027,2.878329468,133.5520172,261.1929918,6.682504445,5.49709064,-5.536767108,-5.209385937,0.994383097,0.932474136,0.997844934,0.002584457,0.483923435,0.790847957,0.986608839,0.994680941,0.830905855,0.003739014,0.944218159,0.000278468,0.99287039,74.07760656,-0.062138549,24.59745696,4.96E-11,0.021498725,0.004557197,0.995743334,0.010588143,1.04E-06,1.10E-07,2.22E-06,0.328897655,0.615925372,0.01469175,1.47E-12,0.009694815,0.975250542,3.305833146,3.702572934,0.544016176,3.531331171,5.346534981,4.347027438,0.051666573,0.196263894,0.989925623,0.847876668,0.37941584,0.487844497,0.999483585,0.317453712,3.76E-06,0.000169073,0.031739224,0.424442291,0.008082759,0.988718152,0.319966853,0.917015672,0.670002162,0.26307261,0.333737433,0.699255705,0.000116912,0.224175721,0.001141367,0.021500444,0.20075345,2.11E-05,2.33E-05,0.002761759,5.38E-05,0.000163608,0.000510946,0.007189168,,,,,,,,,,,,,,,
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C,499.28,502.0693276,0.994444338,10,3,127.92,14,1,5,11,0,10,1.4,3,0,0.265,3.947,0.783,40.976,0.02,"[(16, 17), (17, 16, 14, 15)]",['-'],['-'],['-'],0,0,1,0,-2.448019081,1.843862595,1.734690951,105.3745549,240.1835986,6.128254907,4.225346012,-5.529963575,-5.020837385,0.075203329,0.804330647,0.001420889,0.878671087,0.911100954,0.980077865,0.999207399,0.999999881,0.999998331,2.14E-06,0.995823026,4.36E-06,0.011004174,56.96449852,0.084887211,40.67531534,4.28E-09,0.061811909,0.010146347,0.850977778,2.15E-05,0.005486126,3.20E-09,4.47E-06,0.00090012,0.999998927,2.38E-05,0.271662951,0.002508806,0.938183904,6.105701684,0.835309281,0.291622399,3.161812121,5.481904691,4.479343253,0.004983083,0.0191269,0.744916439,0.570918739,0.90115118,0.04537604,0.955756843,0.263565361,2.57E-07,0.003292482,0.619651854,0.842555583,0.933207512,0.906759202,0.902335107,0.998749733,1,0.05539288,4.12E-05,0.005113516,5.27E-07,2.69E-06,4.82E-06,0.990931869,0.987666488,0.144362882,0.001131984,0.980775356,0.975626469,0.001923034,0.019961439,0.578110099,"[(30,)]",['-'],"[(16, 17)]",['-'],"[(17,), (23, 21, 22, 20, 28, 29), (25, 28, 29, 20, 21, 23), (8, 6, 7, 5, 4, 2)]",['-'],"[(0, 1, 2, 4, 5, 6, 8, 13, 14), (16, 17)]",['-'],0.336,0.001,0.01,0.235,0.034,0.064,0.484
CC(C)[C@H](N)C(=O)OCC[C@@H](CO)Cn1cnc2c(=O)[nH]c(N)nc21,352.19,338.8424961,1.03939147,10,6,162.14,9,2,9,10,0,12,0.75,2,0,0.45,3.671,0.6,30,0.313,['-'],['-'],['-'],['-'],0,0,0,0,-1.364302532,-0.266562121,-0.712812413,185.6040066,285.2760526,7.021459545,7.068226845,-6.042090852,-5.561125075,0.87525022,0.000110052,0.922161281,0.000246584,0.000278294,0.440626025,0.668325871,0.179599956,0.21811603,0.007182987,0.022752391,0.078437805,0.050998967,22.40878718,0.020512343,76.62638591,0.001530818,0.013723314,0.000632813,0.004664939,0.00123512,2.79E-05,0.20031184,0.025051503,0.035408206,0.04084751,0.201848552,1.32E-08,0.670011997,0.762505949,7.732162922,1.030610069,0.149139302,2.800736516,4.211938854,3.352563644,0.086210303,0.172036543,0.996488094,0.86895436,0.366967171,0.057355247,0.366365224,0.961061954,1.33E-06,0.028418425,0.143294126,0.944929719,0.988128126,0.790600955,0.711721122,0.966879606,0.999988556,0.065895498,0.039085947,0.123353817,0.002625351,0.000951116,2.31E-05,0.000462982,0.04501332,1.60E-05,5.49E-06,0.011541991,6.98E-05,3.81E-05,0.000269152,0.008485548,['-'],['-'],['-'],['-'],"[(21, 22), (21, 22)]",['-'],"[(13, 14, 15, 16, 17, 24)]","[(21, 22), (21, 22), (21, 22), (21,), (21, 22)]",0.327,0.226,0.083,0.135,0.005,0.459,0.042
CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)c(Cl)c1)[C@H](O)C(C)(C)O2,391.1,375.1514104,1.042512407,5,2,75.63,4,3,10,7,0,19,0.210526316,2,0,0.782,3.097,0.3,71.077,-0.198,['-'],['-'],['-'],['-'],0,0,0,0,-5.204424955,3.082933567,3.151562319,180.3071225,319.8691036,8.06336495,3.414042599,-5.344673965,-4.929001031,0.157389984,0.493756145,0.094158731,0.000165701,0.00164181,0.013484836,0.387399733,0.847054601,0.936319292,0.006004341,0.996952772,0.790521264,0.89957577,96.66160697,0.253898566,2.504700495,0.509543836,0.02900028,0.97727567,0.102608651,0.781041026,0.001215583,0.005771079,3.43E-05,0.039755922,0.041442104,0.091809906,0.000122516,0.97743541,0.901514709,5.649696716,0.612210852,0.530102591,3.344492309,4.86375258,4.147948471,0.352217525,0.537518919,0.980971038,0.798270822,0.631352603,0.43615368,0.836897612,0.396059066,1.21E-05,0.436665714,0.858760178,0.666804135,0.708936155,0.569913566,0.67818743,0.990146935,0.997469902,0.246152282,0.803711534,0.503817797,0.213949367,0.088649601,0.022724476,0.050094377,0.368324071,0.021168133,0.151797071,0.653898954,0.172356576,0.215793937,0.498672962,0.811555922,"[(16,)]",['-'],['-'],['-'],"[(0, 1, 2, 3), (13, 11, 12, 10, 9, 7)]","[(16, 17)]",['-'],['-'],0.65,0.421,0.081,0.724,0.009,0.018,0.037
CCCc1c(Cn2ccnc2-c2ncccc2F)ncn2nc(C)nc12,351.16,344.9751098,1.017928511,7,0,73.79,5,4,9,8,0,21,0.238095238,0,0,0.553,2.942,0.278,21,-1.49,['-'],['-'],['-'],['-'],0,0,0,0,-2.282497696,1.96609741,1.769066629,92.10381414,238.8009397,7.805976705,4.011989555,-4.658467201,-4.475299523,0.0480101,0.609565556,0.106165111,5.96E-05,0.004857659,0.02928102,0.062307358,0.929718137,0.477078676,0.000311977,0.999830842,0.957592726,0.977841616,92.54875132,0.129763102,5.751402183,0.594588995,0.853279233,0.063208409,0.000261169,0.211123899,0.947846651,0.003251856,0.001096405,0.011957351,0.920450926,0.000906089,0.000591412,0.464890242,0.01537006,5.451381686,0.444327366,1.65715498,3.801341412,4.6025348,4.417873706,0.259627193,0.534863889,0.990125537,0.81150347,0.455926806,0.729142964,0.426294476,0.82456696,1.26E-05,0.08325363,0.867470562,0.888490438,0.982282698,0.794531882,0.75580585,0.904591858,0.999418378,0.141922683,0.101518534,0.637189627,0.494303316,0.025287382,0.000146221,0.025912451,0.005192348,7.28E-05,0.012372254,0.241957262,0.000164975,0.033064842,0.008545672,0.030346712,"[(16,), (12,)]",['-'],['-'],['-'],['-'],"[(16, 17)]","[(5, 6, 10, 9, 8, 7), (19, 20, 25, 24, 22, 21)]",['-'],0.081,0.04,0.203,0.347,0.003,0.064,0.013
CCCC(=O)O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O,259.14,251.3068001,1.031169868,6,3,90.23,4,2,9,6,0,11,0.363636364,5,1,0.556,4.01,0.917,35.043,1.709,['-'],['-'],['-'],['-'],0,0,0,0,-0.963895653,0.41300929,-0.258428257,126.7398191,284.3782071,6.962749007,6.622104397,-5.543880209,-5.019264301,0.89420265,0.027509764,0.993519247,0.801427737,0.936805621,0.988053652,0.995432709,0.869391501,0.834187925,0.092522457,0.112095922,0.117314905,0.342319906,34.16167211,-0.218801029,63.42511177,0.002217161,0.00371682,0.001985856,0.236389324,0.008429506,9.94E-05,0.003391192,1.01E-05,0.003118251,0.01013885,0.002990159,4.33E-09,0.106241718,0.68249917,6.6361004,1.648617654,0.264848292,2.39410081,3.790967666,3.041880977,0.090884931,0.302242219,0.137527674,0.420257032,0.137956262,0.077561758,0.918482959,0.415360123,0.097763442,0.7093997,0.270907253,0.391155452,0.105465554,0.56240499,0.310782284,0.727991164,0.348884195,0.065158196,0.122683674,0.112117335,0.05696376,0.059381422,0.026095072,0.029869501,0.305056065,0.005784492,0.001566397,0.010832812,0.013032622,0.001154888,0.010793026,0.156810269,['-'],['-'],['-'],['-'],['-'],['-'],['-'],['-'],0.666,0,0.052,0.002,0.017,0.007,0.115
