smiles
CC1=CC(=CC=C1O)\N=N\C1=CC=CC=C1C(O)=O
CCCOC1=C2C(NC=C2C2=NC(N)=NC=C2)=NC=C1
CC1=C(C=CC=C1)C1=CC2=C(N1)C=CC(=C2)C(N)=N
[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2N=C(SC)N=C3NCCC(C)C)[C@]([H])(O)[C@]1([H])O
CN1C=C(\C=C\C(C)=O)C2=CC=CC=C12
CN[C@H](CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)NC[C@H]1CC[C@H](N)CC1
CCOCN1C(=O)NC(=O)C(C(C)C)=C1CC1=CC=CC=C1
COC1=CC=C2NC(I)=C(CCNC(C)=O)C2=C1
OC(=O)C1=CC=C(C=C1)C1=CNC2=C1C=C(C=N2)C1=CC=CC=C1
[H][C@]1(CC2=C(CN1)C=CC=C2)C1=NC(C(O)=O)=C(S1)C(C)C
OC(=O)CC1=CC(=CC=C1)[N+]([O-])=O
CC1=NC(N)=NC2=C1CSCC2
[H][C@@](CS(=O)(=O)CC1=C(OC(F)F)C=CC=C1)(OC(=O)N1CCOCC1)C(=O)NCC#N
COC1=CC(=CC(OC)=C1O)\N=N\C1=CC=CC=C1C(O)=O
[H][C@]1(C\C(=N/O)C2=C(C1)N=C(N)N=C2C)C1=CC=C(F)C=C1C1=CC=CN=C1
[H][C@@]1(NC(=S)N(C)C(C)=C1C(=O)C1=CC=CC=C1)C1=CC(O)=CC=C1
[H][C@@](CS)(NC(=O)OCC1=CC=CC=C1)C(=O)NCC(O)=O
CCCCCCP(O)(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C
CCCCCCP(O)(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C
CN1CCN(CC1)NC(=S)NC1=CC=C(C=C1)S(N)(=O)=O
COCC(COC)N1C=CC2=C1C=CC1=NC(N)=NC(N)=C21
OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC3=C(C=CC1=C23)[N+]([O-])=O)C1=CC=C(O)C=C1
CC1=CC(=CC(C)=C1O)C1=NC2=CC=CC=C2O1
OC1=C(Br)C=C(C=C1Br)C1=NC2=C(O1)C=CC=C2
CC1=CC(=CC(C)=C1)C1=NC2=C(O1)C=CC=C2
OCCONC(=O)C1=CC=C(F)C(F)=C1NC1=CC=C(C=C1F)C#C
CN(C)C1=CC=C(C=C1)\N=N\C1=CC=CC=C1C(O)=O
CN1C=CN=C1SC1=CC(C(=O)NC2=NC=CS2)=C(N)C=C1F
NC(=O)C1=C(C2=CC(Br)=CC=C2N1)S(=O)(=O)N1CCCC1
[H][C@]1(C[C@]1([H])C1=C(OC)C=CC(C(C)=O)=C1O)NC(=S)NC1=NC=C(C=C1)C#N
[H][C@@]1(COC2=CC=CC=C2)CCCN1S(=O)(=O)C1=CC2=C(C=C1)N(C)C(=O)C2=O
OC1=CC=C(C=C1)N1C=CN=C1
CCNC1=NC(SC)=NC(NC(C)(C)C)=N1
CC(C)(C)C1=CC(=CC=C1O)\N=N\C1=CC=CC=C1C(O)=O
CC1(C)C=C(CSS(C)(=O)=O)C(C)(C)N1O
