smiles
NC(=O)CN(CC(O)=O)CC(O)=O
[H]P(=O)(OCC)OCC
[H]N([H])C(=NCCC[C@H](N([H])C(=O)[C@@H]1C[C@@H](O)CN1C(C)=O)C(=O)C1=NC2=CC=CC=C2S1)N([H])[H]
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)OC1=O
CC1=C(CCO[P@](O)(=O)O[P@](O)([O-])=O)SC=[N+]1CC1=C(N)C=C(C)N=C1
[H][C@@]1(SC=C(NC=C1C=O)C(O)=O)C1=CN(C)N=N1
[H][C@@]1(O)C[C@@]2(C)C(=O)C[C@]1([H])C2(C)C
N[C@@H](CN1C=C(I)C(=O)NC1=O)C(O)=O
[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=C2C=CC(C)=C3)[C@]([H])(O)[C@]1([H])O
NOCC[C@H](N)C(O)=O
OCC1=CC=C(Br)C=C1
OC(=O)CP(O)(O)=O
CC1=NC=C(COP(O)(O)=O)C(CNCC(O)=O)=C1O
CP([O-])=O
[H][C@@]1(COC2=NS(=O)(=O)C3=C2C=CC=C3)OCCC2=C1SC(NC(=O)C(O)=O)=C2C(O)=O
OC(=O)CCC(=O)CF
CC(=O)NC1=CC=C(C=C1NC(=O)C[NH3+])C(O)=O
[H][C@](CO)(CCN1C=CC2=C1C=C(NC(=O)NCC1=CC=CC=C1)C=C2)N1C=NC(=C1)C(N)=O
[H]OP([O-])(=O)O[H]
C[C@@]1(CC(O)=O)C2=CC3=C(CC(O)=O)C(CCC(O)=O)=C4C=C5N6C(=CC7=C(CCC(O)=O)[C@](C)(CC(O)=O)C8=CC(N2[Fe@]6(N34)N78)=C1CCC(O)=O)C(CC(O)=O)=C5CCC(O)=O
CC1=C(SC(N)=N1)C1=NC(NC2=CC=CC(=C2)[N+]([O-])=O)=NC=C1
OC(=O)COC1=CC(F)=CC=C1C(=O)NCC1=NC2=C(S1)C(F)=CC(F)=C2F
O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)O[C@H](OP(O)(O)=O)[C@@H]1O
