smiles
[H][C@](C)(N1CC[C@](C)(C1=O)C1=CC=C(OCC2=CC(C)=NC3=CC=CC=C23)C=C1)C(=O)NO
C(CN1CCNCC1)NC1=CC=NC2=C1C(=C(O2)C1=CC=CC=C1)C1=CC=CC=C1
[H][C@@]1(C[C@]1(CC1=CC=C(OCC2=CC(C)=NC3=C2C=CC=C3)C=C1)C(=O)OC)C(=O)NO
[H][C@]1(C=CC2=C(Cl)N=C(OCC3=CC=C(F)C=C3)C(=O)N12)C(=O)N1CCCC1
[H][C@]1(CCF)CNC(=O)C2=C1NC(=C2)C1=NC(N)=NC=C1
O\N=C\C1=C2C=CC=CC2=C(C=C1)C1=CC=C(O)C=C1
CC1=CC(=CC=C1O)C1=NC(=O)N=C(C1)C1=CC=CC=C1
CC(=O)NC1=NC(=C(N1)C1=CC=C2N=CC=NC2=C1)C1=NC(C)=C(F)C=C1
COC1=CC(=CC(OC)=C1OC)C(C)(C)C#CC1=C(C)N=C(N)N=C1N
[H][C@](N)(CC(=O)N1CCCNC(=O)[C@@]1([H])C)CC1=C(F)C=C(F)C(F)=C1
[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=CC=CC=C1
BrC1=CC=C2C(=O)NC(=O)\C(=C/NC3=CC=C(CN4CCCC4)C=C3)C2=C1
[H][C@](NC(=O)OCC1=CC=CC=C1)(C(C)C)[P@@](O)(=O)O[C@]([H])(C(O)=O)C1=CC(CN)=CC=C1
CCN1C(=O)C2=C(NN=C2C)C2=C1C=CC=C2
COC1=CC(NC2=NC=C(F)C(NC3=CC=C4OC(C)(C)C(=O)NC4=N3)=N2)=CC(OC)=C1OC
[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)OCC)C(O)=O
NC1=NNC2=CC=C(C=C12)C1=CC=CC=C1
CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)C1=CC2=C(NN=C2N)C=C1
NCCNC1=CC(C2=CC=CN2)=C2C(=O)NC3=CC=C(F)C1=C23
C1CC1NC1=NC(=CC=N1)C1=C2C=CC=NN2N=C1
[H][C@@]1(Cl)CN=C(NCCC2=NC=CC=C2)[C@]([H])(O)N1CC(=O)NCC1=CSC2=CC=C(Cl)C=C12
