smiles
CC1=CC=CC(C)=C1N(CC(=O)NC1=CC=C(C=C1)C1=NOC=N1)C(=O)C1CCS(=O)(=O)CC1
O=C(CC1=CC=CC=C1)N[C@H]1CCC(=O)NC1=O
CC#CC(=O)N1CCC[C@H]1C1=NC(=C2N1C=CN=C2N)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1
CC1=CC(O[C@@H](CCC(F)(F)F)C2=CC=C(C=C2)C(=O)NCCC(O)=O)=CC(C)=C1C1=CC=C(C=C1)C(C)(C)C
CN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I
NC(=O)[C@@H]1CC[C@@H](N1)C1=CC=C(OCC2=CC=CC=C2F)C=C1
NC(=O)C1=CN=C2NC=CC2=C1N[C@H]1[C@H]2CC3C[C@@H]1C[C@@](O)(C3)C2
CSCC[C@H](NC(=O)[C@H](CCC(O)=O)NC(=C)[C@H](CCC(O)=O)NC(C)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O
C[N+]1=CC=CC(=C1)C(N)=O
CCC[C@@H](NC1=C(NC2=CC=CC(C(=O)N(C)C)=C2O)C(=O)C1=O)C1=CC=C(C)O1
CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO
COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C2N3[C@@H](OC4=C(C3=CC2=C1)C(F)=CC(=C4)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C)C1=CN=C(S1)C1CC1
COCC(O)CN1C=CN=C1[N+]([O-])=O
NS(=O)(=O)NCCNC1=NON=C1\C(NC1=CC=C(F)C(Br)=C1)=N\O
COC(=O)N[C@@H](C)CNC1=NC=CC(=N1)C1=CN(N=C1C1=CC(Cl)=CC(NS(C)(=O)=O)=C1F)C(C)C
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1
[H][C@](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)([C@@H](C)CC)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(O)=O
CCC1=CN=C(C=C1)C(=O)COC1=CC=C(CC2SC(=O)NC2=O)C=C1
OB(O)[C@@H]1CCCN1C(=O)CN[C@@H]1CCNC1
[H]N=C(N([H])[H])N([H])CCC[C@H](N([H])C(=O)[C@H](CCC(=O)N([H])[H])N([H])C(=O)[C@@H]1CCC(=O)N1[H])C(=O)N([H])[C@@H](CC(C)C)C(=O)N([H])CC(=O)N([H])[C@@H](CC(=O)N([H])[H])C(=O)N([H])[C@@H](CCC(=O)N([H])[H])C(=O)N([H])[C@@H](CC1=CN([H])C2=CC=CC=C12)C(=O)N([H])[C@@H](C)C(=O)N([H])[C@@H](C(C)C)C(=O)N([H])CC(=O)N([H])[C@@H](CC1=CN([H])C=N1)C(=O)N([H])[C@@H](CC(C)C)C(=O)N([H])[C@@H](CCSC)C(=O)N([H])[H]
CN1CCC2=C(C1)C1=CC(C)=CC=C1N2CCC1=CC=C(C)N=C1
ClC1=C2SC(=CC2=CC=C1)C(=O)N[C@H]1CN2CCC1CC2
CCCC[C@]1(CC)CS(=O)(=O)C2=CC(CNC(CC(O)=O)CC(O)=O)=C(OC)C=C2[C@H](N1)C1=CC=CC=C1
CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCNCC3)N=C2N1C1CCCC1
CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1
CN(C)C(=O)[C@@H]1CCCN1C(=O)NCC1=CC=C(C=C1C)C(=O)N1CCCCC2=C1C=CC=C2
[H]C(=O)[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
CCOCCN1N=C(C(=O)NS(C)(=O)=O)C2=NC(=NC(NC3=CC(C)=CC=N3)=C12)N(C)CC
C#CC1=CC=CC(NC2=NC=NC3=CC4=C(OCCOCCOCCO4)C=C23)=C1
C1CC1C(NC1=NCCO1)C1CC1
CNCC1=CN(C(=C1)C1=CC=CC=C1F)S(=O)(=O)C1=CC=CN=C1
CN1CCN(CC1)C1=CC=C(NC2=NC=C3C(=O)N(CC=C)N(C3=N2)C2=NC(=CC=C2)C(C)(C)O)C=C1
CCN(CC)CCN1CCC2=C(C(C)=C(N2)\C=C2/C(=O)NC3=CC=C(F)C=C23)C1=O
CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1
[H][C@](CNC(C)C)(C(=O)N1CCN(CC1)C1=NC=NC2=C1[C@]([H])(C)C[C@@]2([H])O)C1=CC=C(Cl)C=C1
NC[C@H]1OB(O)C2=C1C=CC=C2OCCCO
CCNC1(CCN(CC1)C1=C2N=C(N(C2=NC=N1)C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl)C(N)=O
CCN(CCCOC1=CC=C2C(NC3=CC(CC(=O)NC4=CC=CC(F)=C4)=NN3)=NC=NC2=C1)CCOP(O)(O)=O
C\C(N(CC1=CN=C(C)N=C1N)C=O)=C(/CCOP(O)(O)=O)SC(=O)C1=CC=CC=C1
