smiles
[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSCC(=O)N([H])CCC4=CN([H])C5=C4C=C(Br)C=C5)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1
CC(=O)NC1=CC=C(C=C1NC(N)N)C(O)=O
O[C@H](\C=C(/O)[O-])C([O-])=O
[H][C@]1(O)[C@]([H])(OP(O)(O)=O)[C@@]([H])(OP(O)(O)=O)[C@@]([H])(OP(O)(O)=O)[C@]([H])(OP(O)(O)=O)[C@@]1([H])OP(O)(O)=O
OCCS
OC1=C(Cl)C=C(C=C1Cl)C1=CC(Cl)=C(O)C(Cl)=C1
CCOP(=O)(OCC)OCC
[H][C@]12CCCN[C@]11CC(C)=C[C@H]2CC2=C1C=CC(=O)N2
[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C(Br)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
[NH3+][Co-3]([NH3+])([NH3+])([NH3+])([NH3+])[NH3+]
CC1=C(CNC2=CC=CC3=NC=CC=C23)C=NC2=NC(N)=NC(N)=C12
N[C@@H](CS[As](O)(O)=O)C(O)=O
[H][C@]12CS[C@@H](CCCCC(O)=O)[C@@]1([H])N=C(N)N2
[H][C@]1(CO)O[C@@]([H])(C2=NN=C(C)O2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
[H]N([H])[C@@H]([C@@H](C)O)C(=O)N([H])S(=O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N=CN=C12)N([H])[H]
O[C@H](C(O)=O)C1=CC=CC=C1
[H]N([H])C1=NC(=O)C2=C(N1[H])N(CN2C)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O
C[N+](C)(C)C1=CC=CC(=C1)C(O)(O)C(F)(F)F
[H][C@]1(CCCN1C(C)=O)C(O)=O
[H][C@@](C)(O)[C@]12NC3=NC(C)=NC=C3CN1C(C)=C(CCOP(O)(=O)OP(O)(O)=O)S2
[H][C@](N)(CCCCN(C)C)C(O)=O
[H][C@]1(COP([O-])(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C(C)=O)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
CSCC[C@@H](NC(N)=O)C(O)=O
COC1=CC2=NC=NC(NC3=CC(O)=CC=C3)=C2C=C1OC
N1C=CN=C1
[H][C@](CC(O)=O)(NC(=O)C1=CC(=CS1)C1=CC=C(C=C1)C1=CC=NC=C1)C1=CC=CC=C1
