smiles
C[C@@H](O)[C@H](N)CO
NC(=N)C1=CC2=C(NC(=N2)C2=CC=CC(C3=CC=CC=C3)=C2O)C=C1
NC1=CC=CC=C1O
O[C@@H]([C@H](CC(O)=O)C(O)=O)C(O)=O
[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)OCCN)OC(=O)CCCCCCCCCCCCCCC
O[C@@H]1[C@@H](O)[C@H](OP(O)(O)=O)[C@@H](OP(O)(O)=O)[C@@H](O)[C@H]1OP(O)(O)=O
CN(C)C[C@H](O)CN1C2=CC=C(Br)C=C2C2=C1C=CC(Br)=C2
O[C@@H]1[C@@H](O)[C@@H](COC2=CC=CC=C2)N(CC2=CC=CC=C2)C(=O)N(CC2=CC=CC=C2)[C@@H]1COC1=CC=CC=C1
C[C@@H](OP(O)(O)=O)C(O)=O
OC(=O)C(=O)NC1=CC2=C(C=CC=C2)C=C1C(O)=O
[NH3+][C@H](CCl)C([O-])=O
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)[O-]
[H][C@@](CC1=CC=CC(=C1)C(N)=N)(NC(=O)CNS(=O)(=O)C1=CC=C(C)C=C1)C(=O)OC
NCCOP(O)(O)=O
CC[C@@H](C)[C@H](N)C(O)=O
[H]N([H])C1=NC(CCCC)=C(CCC)[Se]1
NC(=[NH2+])C1=CC=C2NC(=NC2=C1)C1=CC(=CC(=C1[O-])C1=C(F)C=CC=C1)[C@@H](CC([O-])=O)C([O-])=O
C[C@@H]1CCCN(C1)C(C)=O
[H][C@@]12CC[C@@](C)(C(=O)C1)C2(C)C
COC(=O)C1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1
CC(C)C[C@@H](N)C(O)=O
[Fe+3].[H][C@@]1(CCCN([O-])C(=O)\C=C(/C)CCO)NC(=O)[C@]([H])(CCCN([O-])C(=O)\C=C(/C)CCOC(=O)[C@H](CCCN([O-])C(=O)\C=C(/C)CCO)NC(C)=O)NC1=O
NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=CC=CC=C1
COCCOC
OC(=O)CC1=C2C=CC=CC2=CC=C1
OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1
N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12)C(O)=O
NC(=O)[C@H]1C=[N+](C=CC1=O)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](OP(O)(O)=O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O
CN1C(=O)C(O)=C(O)C2=CC=CC=C12
[H]N([H])[C@@H]([C@@H](C)CC)C(=O)N([H])S(=O)(=O)N([H])C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N=CN=C12)N([H])[H]
O[C@@H](COP(O)(O)=O)[C@@H](O)C(O)=O
N[C@@H](CC1=CC=C(O)C(I)=C1)C(O)=O
OCC1=CC(=O)C(O)=CO1
COC1=NC=CN=C1C(C)C
C[C@H](NC1=NC(=CC=N1)C1=C(N=C(C2CCNCC2)N1C)C1=CC=CC(=C1)C(F)(F)F)C1=CC=CC=C1
CC(=O)CC(O)=O
[H][C@]1(COP(O)(=O)OP(O)(=O)OC[C@@]2([H])O[C@@]([H])([N+]3=CC=CC(=C3)C([S-])=N)[C@]([H])(O)[C@]2([H])O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(OP(O)(O)=O)[C@]1([H])O
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2[C@H]1C(=O)O[C@H](C(C)C)[C@H](C)\C=C\C(=O)NC\C=C\C(\C)=C\[C@@H](O)CC(=O)CC1=NC(=CO1)C2=O
OC(=O)CC1=C2NC(=O)C3=CC=CC=C3N2C2=C1C=CC=C2
[H][C@](N)(CC1=CC=C2C=CC=CC2=C1)C(O)=O
NC(=N)C1=CC2=C(NC(CC3=NC4=C(N3)C=CC=C4)=N2)C=C1
[H]N([C@@H]1[C@@H](O)C[C@@](OC2=CC3=C(C=C2)C(C)=CC(=O)O3)(O[C@@]1([H])[C@H](O)[C@H](O)CO)C(O)=O)C(C)=O
NC(=[NH2+])C1=C(Cl)C=C2NC(=CC2=C1)C1=CC=CC(OC2CCCC2)=C1[O-]
[H][C@@](O)(CO)CNC1=CC=CC(=C1)C1=C(C(=O)NC1=O)C1=CN(C)C2=CC=C(F)C=C12
CN(CCCC1CCCCC1)C(=O)[C@H](CCC(O)=O)NC(=O)N(CC(O)=O)CC1=CC=C(OP(O)(O)=O)C=C1
NC1=C2N=CN([C@@H]3O[C@H](CO[P@](O)(=O)O[P@](O)(=O)O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H]3O)C2=NC=N1
OCC(=O)CO
CC1=CC=CC(O)=C1
[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSCCCCC(=O)N([H])CCC4=CN([H])C5=CC=CC=C45)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1
